startingContents,"(1, 1, 1)"
increaseBy,"(2, 1, 1)"
Iterations,100000

probPopping,Threshold,ShareOptimal,Time,NoResolution
0.05,30,0.77925,7.145421916354961,0
0.1,30,0.75301,8.329699882689868,52
0.2,30,0.65283,10.871228248289123,20089
0.0,35,0.80957,6.6084551273795356,0
0.05,35,0.79099,7.448742043938982,2
0.1,35,0.76246,8.702674875646572,79
0.2,35,0.65973,10.997362054187159,21760
0.0,40,0.81726,6.88454669885835,0
0.05,40,0.79994,7.731381894035774,1
0.1,40,0.76624,9.042034839445598,92
0.2,40,0.65752,11.126920871012082,23802
0.0,45,0.82995,7.053219437827025,0
0.05,45,0.80843,7.950474002432159,1
0.1,45,0.77226,9.331987327243956,113
0.2,45,0.6573,11.218132511784221,25606
0.0,50,0.83721,7.273388588399311,0
0.05,50,0.81497,8.159527486725612,0
0.1,50,0.7784,9.554980328758372,111
0.2,50,0.65983,11.274103479767392,26735
0.0,55,0.84231,7.419675468118416,0
0.05,55,0.81838,8.364489187479055,3
0.1,55,0.7803,9.797872255230399,157
0.2,55,0.65869,11.323651568981566,28173
0.0,60,0.85018,7.595076827266077,0
0.05,60,0.82526,8.533687379463357,0
0.1,60,0.78426,9.985760880695727,185
0.2,60,0.66045,11.383356442201261,28910
0.0,65,0.85555,7.708609163646953,0
0.05,65,0.82948,8.687407347321576,2
0.1,65,0.78647,10.183988528243686,212
0.2,65,0.65812,11.453198026916548,30024
0.0,70,0.86081,7.847112985363758,0
0.05,70,0.83357,8.82848704539945,0
0.1,70,0.78792,10.351774684225694,227
0.2,70,0.6624,11.486928170035043,30379
0.0,75,0.86601,7.947459757912612,0
0.05,75,0.83891,8.956927443773942,2
0.1,75,0.78975,10.518278307807059,254
0.2,75,0.66119,11.511042776139451,31260
0.0,80,0.87002,8.0738416926937,0
0.05,80,0.83881,9.091451476424721,0
0.1,80,0.79166,10.673031075554832,247
0.2,80,0.66317,11.596657146903214,31526
0.0,90,0.87709,8.264324758545184,0
0.05,90,0.84265,9.334995351814209,1
0.1,90,0.79861,10.894668610485251,315
0.2,90,0.66479,11.72579669108533,32085
0.0,100,0.88009,8.467849615563289,0
0.05,100,0.84857,9.522179462781375,4
0.1,100,0.79749,11.147328516724407,388
0.2,100,0.66217,11.845601645890131,32894
0.0,110,0.88773,8.611341667540678,0
0.05,110,0.84951,9.712417264566168,1
0.1,110,0.79895,11.378848258033376,449
0.2,110,0.66004,12.032586516168701,33438
0.0,120,0.89387,8.748599976818623,0
0.05,120,0.85268,9.884684561253982,3
0.1,120,0.8024,11.54687236993887,586
0.2,120,0.6595,12.201830539837912,33639
0.0,130,0.89686,8.897474381111888,0
0.05,130,0.85549,10.0344971001526,3
0.1,130,0.80216,11.738863902708378,650
0.2,130,0.6619,12.329174418554631,33598
0.0,140,0.8985,9.03049005248466,0
0.05,140,0.85976,10.167271662797647,1
0.1,140,0.80308,11.884274965438767,733
0.2,140,0.66109,12.494692095883659,33746
0.0,150,0.90203,9.130289777642792,0
0.05,150,0.86062,10.310972269050588,4
0.1,150,0.8043,12.042869601476422,816
0.2,150,0.6575,12.646827866048582,34166
0.0,160,0.90801,9.224748103698172,0
0.05,160,0.8628,10.435275996269556,3
0.1,160,0.80468,12.175245039200364,949
