startingContents,"(1, 1, 1)"
increaseBy,"((3, 1), (2, 2), (1, 1))"
Iterations,100000

probPopping,Threshold,ShareOptimal,ShareOptimal2,Time,NoResolution
0.05,23,0.45252,0.49468,5.30053716365641,0
0.1,23,0.45012,0.49284,5.962987133971317,15
0.15,23,0.4431,0.48483,7.065751031531274,296
0.2,23,0.43008,0.46973,9.344571478890833,3800
0.0,24,0.45732,0.49443,4.922347116259992,0
0.05,24,0.45395,0.4957,5.374774262722297,0
0.1,24,0.44795,0.49603,6.036944121634923,16
0.15,24,0.44115,0.48673,7.1517656269849175,297
0.2,24,0.42896,0.47283,9.438820555923916,3903
0.0,25,0.4514,0.50237,4.95298825737964,0
0.05,25,0.45095,0.4998,5.445392180755055,1
0.1,25,0.44998,0.49378,6.131919948148767,18
0.15,25,0.44605,0.48343,7.261260529797262,317
0.2,25,0.42809,0.47447,9.567836478215318,3906
0.0,26,0.4547,0.49925,5.047255568472427,0
0.05,26,0.45469,0.49799,5.510384500909685,2
0.1,26,0.45089,0.49354,6.207037579517829,14
0.15,26,0.44391,0.48615,7.364078133541152,342
0.2,26,0.42609,0.47653,9.694709117983598,4097
0.0,27,0.45174,0.50379,5.081069125402753,0
0.05,27,0.45364,0.50107,5.569927002655295,0
0.1,27,0.45046,0.49553,6.275662262048251,15
0.15,27,0.44527,0.48526,7.447390772534463,364
0.2,27,0.43451,0.4698,9.789076073479153,4148
0.0,28,0.45653,0.50036,5.156508035377158,0
0.05,28,0.45538,0.49909,5.63805619179887,0
0.1,28,0.4499,0.49839,6.336036183729444,18
0.15,28,0.44705,0.48505,7.522320729069182,372
0.2,28,0.43433,0.469,9.906101112301352,4196
0.0,29,0.45437,0.50432,5.188157525815149,0
0.05,29,0.45551,0.50085,5.692913679466483,1
0.1,29,0.45392,0.49606,6.413713254248277,14
0.15,29,0.44532,0.48765,7.605167999439022,350
0.2,29,0.43055,0.47266,10.053934956367666,4444
0.0,30,0.45916,0.49945,5.265883790710198,0
0.05,30,0.45515,0.50179,5.759227448918862,1
0.1,30,0.45337,0.49732,6.470370282491572,11
0.15,30,0.44591,0.48656,7.6805884981357195,381
0.2,30,0.43141,0.47304,10.115709289463718,4453
0.0,31,0.45462,0.50474,5.300559388563057,0
0.05,31,0.45897,0.49839,5.807072213643894,1
0.1,31,0.45322,0.49688,6.539031245640675,15
0.15,31,0.44402,0.48759,7.77496461654954,368
0.2,31,0.43196,0.47206,10.218843974529701,4551
0.0,32,0.46064,0.49968,5.366408664077548,0
0.05,32,0.45833,0.50042,5.8686241919079025,2
0.1,32,0.45406,0.49707,6.598519202694121,17
0.15,32,0.44932,0.48526,7.815996637800646,374
0.2,32,0.43037,0.47361,10.322819637097792,4645
0.0,33,0.45418,0.50823,5.390194963340667,0
0.05,33,0.45943,0.50081,5.919652017882656,1
0.1,33,0.45553,0.49626,6.661242649689789,28
0.15,33,0.44637,0.48897,7.888779172267182,404
0.2,33,0.43293,0.47148,10.409717176613377,4722
0.0,34,0.45669,0.50585,5.466007427243985,0
0.05,34,0.45674,0.50345,5.9780539144263996,0
0.1,34,0.45468,0.49835,6.714482771669078,15
0.15,34,0.44756,0.48707,7.978794559255001,470
0.2,34,0.43329,0.4705,10.537449888358605,4830
0.0,35,0.456,0.50869,5.491182060941947,0
0.05,35,0.45737,0.50443,6.021620253908103,0
0.1,35,0.45654,0.49731,6.7765797740282485,13
0.15,35,0.44589,0.48924,8.056063891184982,462
0.2,35,0.43185,0.47371,10.530086391555159,4777
0.0,36,0.46141,0.50276,5.553889765592513,0
0.05,36,0.45893,0.5031,6.067284895173568,1
0.1,36,0.45601,0.49882,6.824042323647587,16
0.15,36,0.44745,0.48776,8.12327346727318,423
0.2,36,0.43174,0.47484,10.638192155785307,4902
0.0,37,0.45771,0.50799,5.569414236013074,0
0.05,37,0.45902,0.50341,6.119228500136798,0
0.1,37,0.45618,0.49764,6.8814478619471275,13
0.15,37,0.44417,0.49101,8.190280195865473,493
0.2,37,0.42795,0.47623,10.78670568192421,5150
0.0,38,0.46266,0.50308,5.641086526663589,0
0.05,38,0.45734,0.50554,6.164641951349981,0
0.1,38,0.45533,0.49976,6.921447255550396,20
0.15,38,0.44524,0.49037,8.24277350161534,450
0.2,38,0.43219,0.47482,10.776925242577223,5030
0.0,39,0.45782,0.50962,5.6591217195428865,0
0.05,39,0.4581,0.50577,6.200482310553168,1
0.1,39,0.45688,0.49786,6.992486515015572,12
0.15,39,0.44805,0.48961,8.281319995803567,466
0.2,39,0.43184,0.47497,10.90703115804484,5251
0.0,40,0.46347,0.50437,5.711531568247322,0
0.05,40,0.46257,0.50111,6.256851010284515,1
0.1,40,0.45651,0.49985,7.028153725770998,16
0.15,40,0.44674,0.49002,8.351763952460898,502
0.2,40,0.43234,0.47244,11.018585171585407,5401
0.0,41,0.45648,0.51093,5.740944954074096,0
0.05,41,0.46261,0.50275,6.2944945585855985,0
0.1,41,0.45711,0.49861,7.087066542756387,12
0.15,41,0.45088,0.48641,8.403363835762178,510
0.2,41,0.43347,0.47365,11.042016464473978,5331
0.0,42,0.46277,0.50571,5.786134557731913,0
0.05,42,0.46154,0.50417,6.32227063048123,0
0.1,42,0.45667,0.49961,7.128360717444409,21
0.15,42,0.45014,0.48855,8.446817687705606,495
0.2,42,0.43218,0.47285,11.170138622861627,5537
0.0,43,0.4565,0.51309,5.80844266513437,0
0.05,43,0.45912,0.50762,6.3721415291117145,1
0.1,43,0.45509,0.50122,7.174373176533929,24
0.15,43,0.44755,0.48984,8.509949924086381,532
0.2,43,0.43103,0.4751,11.195229079978516,5458
0.0,44,0.46118,0.50772,5.870669360989661,0
0.05,44,0.46222,0.50415,6.417003984667849,1
0.1,44,0.45652,0.50112,7.2141382340666995,17
0.15,44,0.44863,0.48975,8.558147604759696,539
0.2,44,0.43352,0.4717,11.29821392218675,5670
0.0,45,0.46246,0.50865,5.884001974138784,0
0.05,45,0.46207,0.50475,6.453185783411843,1
0.1,45,0.45672,0.5003,7.275029878133022,13
0.15,45,0.44624,0.49101,8.629927628173833,549
0.2,45,0.43071,0.47554,11.344999348741762,5701
0.0,46,0.46643,0.50536,5.921702048991234,0
0.05,46,0.46022,0.50809,6.482005424166733,2
0.1,46,0.45482,0.5031,7.30145209841723,18
0.15,46,0.44712,0.49253,8.648771487354468,506
0.2,46,0.43388,0.47215,11.396028030770035,5704
0.0,47,0.46324,0.50944,5.938187964289818,0
0.05,47,0.4607,0.5081,6.524942902512058,0
0.1,47,0.45969,0.49878,7.349499292913435,18
0.15,47,0.44939,0.48962,8.70475874554697,561
0.2,47,0.43474,0.47054,11.479564541019586,5854
0.0,48,0.46692,0.50611,5.994688300745415,0
0.05,48,0.4617,0.50683,6.563617077793875,0
0.1,48,0.45823,0.50145,7.374404123033667,20
0.15,48,0.4472,0.49172,8.762421036854544,552
0.2,48,0.43213,0.47424,11.514986748552325,5851
0.0,49,0.46069,0.51207,6.0154194247600135,0
0.05,49,0.46262,0.50776,6.588860294879567,1
0.1,49,0.45747,0.50039,7.425438398934349,20
0.15,49,0.44815,0.49127,8.814457494965126,579
0.2,49,0.43529,0.47188,11.580858295590737,5906
0.0,50,0.46159,0.51208,6.055650289093885,0
0.05,50,0.46044,0.50826,6.630729763175089,2
0.1,50,0.45792,0.50173,7.457911131287397,16
0.15,50,0.44854,0.4906,8.850310959893616,594
0.2,50,0.43431,0.47448,11.58991684022601,5843
0.0,51,0.46286,0.51172,6.07118804652566,0
0.05,51,0.4621,0.50758,6.665502645364227,0
0.1,51,0.46069,0.49808,7.512237996169994,19
0.15,51,0.4483,0.49084,8.906923805022265,588
0.2,51,0.43376,0.47392,11.669086074768105,5976
0.0,52,0.46356,0.51056,6.119543286704708,0
0.05,52,0.46272,0.50701,6.6985845464822695,2
0.1,52,0.4557,0.50423,7.537380885969269,22
0.15,52,0.45236,0.48715,8.958707366892584,631
0.2,52,0.43342,0.47377,11.737860963264511,5970
0.0,53,0.46252,0.51206,6.132258640141437,0
0.05,53,0.46627,0.5052,6.725886777776772,1
0.1,53,0.4568,0.50336,7.567865648011289,15
0.15,53,0.44629,0.49366,8.992953623125386,613
0.2,53,0.43324,0.47354,11.808699486744006,6081
0.0,54,0.46317,0.51191,6.1737170937800245,0
0.05,54,0.46342,0.5082,6.75617687731751,0
0.1,54,0.4587,0.50309,7.597398031750305,23
0.15,54,0.44913,0.491,9.032619145426176,597
0.2,54,0.4353,0.47143,11.853797627493538,6211
0.0,55,0.46218,0.5134,6.192268905890343,0
0.05,55,0.46339,0.50801,6.795839772047717,0
0.1,55,0.45833,0.50252,7.6524530284109185,24
0.15,55,0.44813,0.49168,9.075847729178935,625
0.2,55,0.43158,0.47529,11.951806385958324,6395
0.0,56,0.46641,0.50979,6.22791496183264,0
0.05,56,0.46081,0.51083,6.819581092707769,0
0.1,56,0.45992,0.5015,7.670128670211773,14
0.15,56,0.44711,0.49351,9.121178664781642,656
0.2,56,0.43356,0.47256,12.015539599125393,6452
0.0,57,0.46237,0.51425,6.2430097722384765,0
0.05,57,0.46329,0.50917,6.847567086100484,0
0.1,57,0.46057,0.50296,7.69284957308944,26
0.15,57,0.44883,0.49195,9.14602191370012,663
0.2,57,0.43213,0.47473,12.045950354722557,6418
0.0,58,0.46539,0.51126,6.295664340233977,0
0.05,58,0.46253,0.51001,6.876317344986928,0
0.1,58,0.45966,0.50259,7.735608621398397,22
0.15,58,0.45095,0.49071,9.186769092961653,670
0.2,58,0.43274,0.4745,12.07319550370636,6461
0.0,59,0.46435,0.51274,6.294001214272474,0
0.05,59,0.46118,0.51238,6.90452032888626,0
0.1,59,0.45551,0.50663,7.77370980785713,14
0.15,59,0.44791,0.4929,9.238964546871372,699
0.2,59,0.43118,0.47674,12.11348358468029,6420
0.0,60,0.4663,0.51119,6.337000247860558,0
0.05,60,0.46504,0.50831,6.9335381629838215,0
0.1,60,0.45904,0.50364,7.796851394741836,17
0.15,60,0.4511,0.49034,9.250942554176325,693
0.2,60,0.43316,0.47574,12.125600225802502,6426
0.0,61,0.46563,0.51209,6.35167719576822,0
0.05,61,0.46537,0.50816,6.9641067729616974,1
0.1,61,0.45747,0.50455,7.839338994436365,22
0.15,61,0.45109,0.49032,9.297560155018822,712
0.2,61,0.43171,0.47642,12.205030684365486,6514
0.0,62,0.4652,0.51305,6.393897361980943,0
0.05,62,0.46413,0.50996,6.992953660457359,1
0.1,62,0.46022,0.50156,7.88000851834843,17
0.15,62,0.44877,0.49204,9.34273846958683,698
0.2,62,0.43209,0.47628,12.256431348049668,6591
0.0,63,0.46304,0.51498,6.4030188068332325,0
0.05,63,0.46541,0.50834,7.026885503596131,0
0.1,63,0.46471,0.4991,7.89065407562304,23
0.15,63,0.4488,0.49286,9.355605661107463,685
0.2,63,0.4356,0.47251,12.30322824997331,6672
0.0,64,0.46891,0.50968,6.438537907155114,0
0.05,64,0.46252,0.51195,7.0442904106784985,1
0.1,64,0.46224,0.50045,7.920263412128453,23
0.15,64,0.44874,0.49388,9.403444669092023,743
0.2,64,0.43149,0.47656,12.348096932500136,6677
0.0,65,0.46463,0.51341,6.4500470132644345,0
0.05,65,0.46733,0.50784,7.070637001239746,0
0.1,65,0.45929,0.50283,7.961586010735231,22
0.15,65,0.44886,0.49379,9.429894075983873,747
0.2,65,0.43165,0.47667,12.358265182589447,6685
0.0,66,0.46904,0.51071,6.481945549745586,0
0.05,66,0.46617,0.50814,7.097941135573583,0
0.1,66,0.45953,0.50369,7.986696199499115,20
0.15,66,0.45211,0.49,9.482782949773885,789
0.2,66,0.43539,0.47169,12.459836149689133,6867
0.0,67,0.46524,0.51427,6.496352160680437,0
0.05,67,0.46357,0.51095,7.127208895561165,0
0.1,67,0.45764,0.50537,8.017153311261701,15
0.15,67,0.44876,0.49252,9.51838475756422,778
0.2,67,0.43181,0.47605,12.468520991148555,6909
0.0,68,0.4699,0.50916,6.529246531259733,0
0.05,68,0.46437,0.51072,7.1453201856973045,0
0.1,68,0.45996,0.50338,8.039379155841226,19
0.15,68,0.45099,0.49052,9.55772231320839,761
0.2,68,0.43389,0.47399,12.527774165528914,6892
0.0,69,0.46489,0.51543,6.533854592237187,0
0.05,69,0.46338,0.51189,7.167862719119621,0
0.1,69,0.46016,0.50423,8.063376703250398,24
0.15,69,0.4493,0.49336,9.57511920618258,808
0.2,69,0.43356,0.47537,12.530721755587956,6875
0.0,70,0.46998,0.5104,6.575793613476954,0
0.05,70,0.46339,0.51212,7.1984210886487805,0
0.1,70,0.46148,0.50268,8.089275185454753,20
0.15,70,0.44962,0.49182,9.630363105487639,833
0.2,70,0.43112,0.47528,12.649234447394308,7121
0.0,71,0.4688,0.51128,6.5851765366520665,0
0.05,71,0.46368,0.51156,7.22585529834536,0
0.1,71,0.45821,0.50619,8.131216044220471,34
0.15,71,0.45127,0.49036,9.649906494173758,818
0.2,71,0.43352,0.47445,12.659418061646294,7115
0.0,72,0.46715,0.51357,6.617793890679653,0
0.05,72,0.46415,0.51234,7.240426207192243,0
0.1,72,0.46109,0.50417,8.141073424708951,23
0.15,72,0.45199,0.49008,9.669116948478301,813
0.2,72,0.43329,0.47434,12.683963002232549,7094
0.0,73,0.46524,0.51602,6.630498260623247,0
0.05,73,0.46574,0.51151,7.261720922861445,1
0.1,73,0.45808,0.50639,8.170919510807968,21
0.15,73,0.45361,0.4883,9.707086469327038,834
0.2,73,0.43054,0.47758,12.736995963241714,7125
0.0,74,0.46877,0.51333,6.6535399986637875,0
0.05,74,0.46517,0.5116,7.2951462132105025,0
0.1,74,0.45992,0.50395,8.201109017569802,26
0.15,74,0.45085,0.49212,9.72448582476619,856
0.2,74,0.4336,0.47454,12.736276288978706,7102
0.0,75,0.46782,0.51404,6.663192511238286,0
0.05,75,0.46662,0.50961,7.313999445889242,0
0.1,75,0.46028,0.50442,8.230278410074561,26
0.15,75,0.45036,0.49098,9.794032924116319,926
0.2,75,0.43439,0.47233,12.8443435552477,7267
0.0,76,0.46726,0.51477,6.696081327438492,0
0.05,76,0.46599,0.51132,7.3299034652231505,0
0.1,76,0.46144,0.50296,8.258481798493799,22
0.15,76,0.4516,0.491,9.797463682585004,862
0.2,76,0.43167,0.47564,12.84521232503133,7226
0.0,77,0.46337,0.51849,6.710028783661177,0
0.05,77,0.46621,0.51089,7.356147739720588,0
0.1,77,0.45949,0.50464,8.274065202187778,12
0.15,77,0.44995,0.49263,9.842007338260402,924
0.2,77,0.43534,0.47368,12.843132822983138,7192
0.0,78,0.46862,0.51377,6.734886645634173,0
0.05,78,0.46493,0.51211,7.380056649171088,0
0.1,78,0.46249,0.50277,8.302061709340702,23
0.15,78,0.44962,0.49253,9.868179657719743,901
0.2,78,0.43604,0.47393,12.869435807420759,7156
0.0,79,0.46502,0.51697,6.748413807621378,0
0.05,79,0.46826,0.5093,7.395398003038745,1
0.1,79,0.46209,0.50274,8.33031690678345,20
0.15,79,0.44843,0.49397,9.89548569183408,908
0.2,79,0.43387,0.47518,12.911432848377101,7243
0.0,80,0.46883,0.51396,6.770626399250211,0
0.05,80,0.46665,0.51097,7.41923407319479,1
0.1,80,0.46229,0.50371,8.343607814270676,22
0.15,80,0.45163,0.49074,9.929420769015206,998
0.2,80,0.43689,0.47339,12.926082257419122,7253
0.0,81,0.46916,0.51325,6.783686806897303,0
0.05,81,0.46658,0.51115,7.44542544670433,2
0.1,81,0.46239,0.503,8.37579609764896,28
0.15,81,0.44735,0.49525,9.9361796217368,931
0.2,81,0.43182,0.47713,12.984281223131616,7351
0.0,82,0.46719,0.51531,6.816601069090014,0
0.05,82,0.46725,0.51079,7.462164068176683,0
0.1,82,0.45965,0.50537,8.405260318784466,25
0.15,82,0.45204,0.49209,9.955684091516785,896
0.2,82,0.43509,0.47382,13.014133984217175,7417
0.0,83,0.46594,0.5166,6.827121504785522,0
0.05,83,0.46479,0.51288,7.480605745535073,1
0.1,83,0.46087,0.50547,8.410449658576926,22
0.15,83,0.44853,0.49389,10.005351702286378,971
0.2,83,0.43477,0.47289,13.093633785247137,7481
0.0,84,0.47097,0.51221,6.847468306422941,0
0.05,84,0.46659,0.51123,7.502043474156041,1
0.1,84,0.46146,0.5046,8.433038334848872,21
0.15,84,0.44986,0.49315,10.029771217695508,960
0.2,84,0.43141,0.4757,13.158771887164406,7600
0.0,85,0.46771,0.51571,6.8561527646416875,0
0.05,85,0.46364,0.51504,7.52416295676818,1
0.1,85,0.46016,0.50598,8.456765611147764,26
0.15,85,0.45229,0.49092,10.076167555909477,1035
0.2,85,0.43285,0.47589,13.131232396634616,7543
0.0,86,0.46701,0.51597,6.889506238783864,0
0.05,86,0.46955,0.50895,7.536604298487936,1
0.1,86,0.4613,0.50545,8.47588386376941,29
0.15,86,0.4519,0.49189,10.074936305906645,1009
0.2,86,0.43601,0.47428,13.093568902210452,7362
0.0,87,0.46527,0.51837,6.898475258381042,0
0.05,87,0.46517,0.51287,7.565818355875648,0
0.1,87,0.4601,0.50587,8.51532872783581,26
0.15,87,0.4498,0.49337,10.11925685365518,1078
0.2,87,0.43254,0.47568,13.218228086722675,7587
0.0,88,0.46904,0.51513,6.916579515325128,0
0.05,88,0.46823,0.51058,7.574007101219321,0
0.1,88,0.46216,0.50444,8.521766506368806,23
0.15,88,0.44811,0.4944,10.13537628593323,1002
0.2,88,0.4321,0.47714,13.207487088062743,7569
0.0,89,0.46749,0.51721,6.926818604135767,0
0.05,89,0.46471,0.51508,7.600540068944443,0
0.1,89,0.46123,0.5057,8.546809194985158,31
0.15,89,0.44688,0.49719,10.142774510441694,993
0.2,89,0.43417,0.47485,13.254029317249149,7563
0.0,90,0.46726,0.51709,6.955438944892683,0
0.05,90,0.46791,0.51169,7.608733752705532,0
0.1,90,0.46326,0.5026,8.575476946145425,24
0.15,90,0.45169,0.49135,10.198845588457012,1078
0.2,90,0.43536,0.47346,13.304209679967627,7692
0.0,91,0.46808,0.51674,6.959915677883382,0
0.05,91,0.46739,0.51126,7.636347577593945,0
0.1,91,0.46174,0.50472,8.592072069791156,25
0.15,91,0.45253,0.4923,10.179971088600782,1070
0.2,91,0.43412,0.47605,13.268687075472199,7579
0.0,92,0.46914,0.51557,6.989899974400167,0
0.05,92,0.4648,0.51449,7.6508457899516715,0
0.1,92,0.45823,0.50783,8.620295937310816,31
0.15,92,0.452,0.49191,10.238009394792211,1093
0.2,92,0.43234,0.47474,13.412492705405912,7867
0.0,93,0.46949,0.51568,6.990683039085339,0
0.05,93,0.4676,0.51207,7.667654212584928,1
0.1,93,0.46409,0.50167,8.632880004098917,32
0.15,93,0.44833,0.49431,10.297289414737264,1130
0.2,93,0.43431,0.47494,13.36593907513062,7724
0.0,94,0.47082,0.51484,7.017305104755979,0
0.05,94,0.46631,0.51329,7.6867103044987415,1
0.1,94,0.4591,0.50827,8.650571280531254,27
0.15,94,0.44943,0.49433,10.28760543002665,1095
0.2,94,0.43559,0.47243,13.426735447636853,7779
0.0,95,0.47042,0.51439,7.032735001201254,0
0.05,95,0.46807,0.51227,7.710022912772268,0
0.1,95,0.46027,0.50745,8.665127899555092,34
0.15,95,0.451,0.49251,10.30960067547925,1075
0.2,95,0.4332,0.47505,13.476413171768629,7929
0.0,96,0.46966,0.51552,7.057365550148628,0
0.05,96,0.46603,0.51387,7.714001901763613,0
0.1,96,0.46185,0.5048,8.700349389913633,29
0.15,96,0.45136,0.49249,10.330525571014597,1060
0.2,96,0.43296,0.47624,13.46032740293008,7771
0.0,97,0.46737,0.51764,7.065606722958733,0
0.05,97,0.46719,0.51202,7.751363627675808,2
0.1,97,0.46318,0.50366,8.71041442490405,30
0.15,97,0.44889,0.49358,10.37378036922542,1159
0.2,97,0.4353,0.47473,13.469673623734385,7755
0.0,98,0.47097,0.51425,7.084134113636278,0
0.05,98,0.47057,0.5095,7.75282698689322,0
0.1,98,0.46519,0.50206,8.720582109557636,14
0.15,98,0.45108,0.49375,10.374400152744146,1160
0.2,98,0.43335,0.47581,13.50960023985996,7859
0.0,99,0.46822,0.51726,7.090349470452075,0
0.05,99,0.46832,0.51248,7.776712889551207,1
0.1,99,0.46281,0.5045,8.731031290895178,16
0.15,99,0.45088,0.49362,10.403846946558987,1132
0.2,99,0.43441,0.47503,13.52831506296039,7808
0.0,100,0.46748,0.51836,7.119764462120406,0
0.05,100,0.46628,0.51356,7.791250064812695,1
0.1,100,0.46403,0.50382,8.757359511345078,29
0.15,100,0.45124,0.4931,10.435002229639824,1195
0.2,100,0.43318,0.47536,13.588845422122393,7984
0.0,105,0.46881,0.51777,7.182758785475701,0
0.05,105,0.46887,0.51236,7.86326166563543,0
0.1,105,0.4602,0.50806,8.852297506063897,30
0.15,105,0.45202,0.49268,10.536575969949409,1195
0.2,105,0.43369,0.47509,13.716324371107824,8046
0.0,110,0.47056,0.51637,7.257800447126693,0
0.05,110,0.46781,0.51254,7.956095898927885,0
0.1,110,0.46317,0.50511,8.957082408082593,27
0.15,110,0.45219,0.49129,10.677516870083872,1343
0.2,110,0.43531,0.47294,13.865577402800922,8214
0.0,115,0.46792,0.51943,7.3237924655215805,0
0.05,115,0.46468,0.51674,8.026480025584428,1
0.1,115,0.46245,0.50615,9.025636325596908,40
0.15,115,0.45129,0.49337,10.731261765322504,1275
0.2,115,0.43288,0.47657,13.94656758538629,8193
0.0,120,0.47428,0.51435,7.388894215166891,0
0.05,120,0.47024,0.51155,8.095130315607566,2
0.1,120,0.46362,0.50502,9.120738515015983,38
0.15,120,0.45141,0.49317,10.84324873799943,1383
0.2,120,0.43178,0.47528,14.121730131426878,8460
0.0,125,0.46845,0.51985,7.44684920649581,0
0.05,125,0.46449,0.51718,8.171969609416518,1
0.1,125,0.46076,0.50735,9.191648074060979,43
0.15,125,0.45262,0.49138,10.94708098359605,1472
0.2,125,0.43439,0.47372,14.2012008476391,8497
0.0,130,0.47202,0.51687,7.508469081018374,0
0.05,130,0.46672,0.5154,8.233974432992342,0
0.1,130,0.46191,0.50794,9.257823121436576,30
0.15,130,0.45395,0.49043,11.038853247592163,1469
0.2,130,0.43559,0.47191,14.321746119204212,8618
0.0,135,0.46787,0.52109,7.561499366640705,0
0.05,135,0.46909,0.51457,8.292147606591074,0
0.1,135,0.46493,0.50458,9.340232207877207,36
0.15,135,0.44873,0.49567,11.129594032964233,1570
0.2,135,0.43182,0.47666,14.38057319935672,8580
0.0,140,0.47021,0.51914,7.625291061543659,0
0.05,140,0.46843,0.51502,8.354432662101152,0
0.1,140,0.46027,0.50989,9.397659111243035,39
0.15,140,0.44964,0.49509,11.211590445474632,1631
0.2,140,0.43027,0.4789,14.45857168764295,8594
0.0,145,0.47281,0.51753,7.672380435633007,0
0.05,145,0.46803,0.51567,8.405873858143693,0
