startingContents,"(1, 1, 1)"
increaseBy,"((3, 1), (2, 2), (1, 1))"
Iterations,10

probPopping,Threshold,ShareOptimal,ShareOptimal2,Time,NoResolution
0.1,180,0.5,0.5,9.82185663569179,0
0.15,180,0.7,0.3,9.305226258544886,0
0.2,180,0.4,0.6,11.23627231914299,0
0.0,190,0.6,0.4,7.652168649324034,0
0.05,190,0.5,0.5,8.539640930826804,0
0.1,190,0.7,0.3,9.122903977412184,0
0.15,190,0.7,0.3,10.630136705318687,0
0.2,190,0.5,0.5,11.894688955420586,0
0.0,200,0.7,0.3,8.583530107170002,0
0.05,200,0.4,0.4,10.254469943841906,0
0.1,200,0.5,0.5,9.120966962965962,0
0.15,200,0.3,0.7,10.682450189088817,0
0.2,200,0.3,0.7,12.360681220708226,0
