startingContents,"(1, 1, 1)"
increaseBy,"((2, 2), (2, 2), (1, 1))"
Iterations,20000
shareFirstAttribute,"1"

probPopping,Threshold,ShareOptimal,ShareOptimal2,Time,NoResolution
0.05,50,0.48565,0.48735,6.533164767629699,0
0.1,50,0.4758,0.49225,7.312122524721847,8
0.15,50,0.46785,0.4891,8.400157978935537,230
0.2,50,0.46255,0.51965,9.311600030081152,1389
0.0,55,0.48895,0.49075,6.11226473109344,0
0.05,55,0.48965,0.4859,6.699395142387956,0
0.1,55,0.485,0.48135,7.491030978370695,7
0.15,55,0.47715,0.48405,8.559588934641864,253
0.2,55,0.45555,0.53085,9.466407127419727,1362
0.0,60,0.49095,0.4889,6.278872290888096,0
0.05,60,0.4876,0.49025,6.850691218084797,0
0.1,60,0.4825,0.48595,7.677479368135941,6
0.15,60,0.4732,0.48915,8.737417063802932,254
0.2,60,0.45655,0.53415,9.614095599821232,1424
0.0,65,0.4943,0.48805,6.371187674438528,0
0.05,65,0.48655,0.49225,6.9774889390247115,0
0.1,65,0.4891,0.4822,7.801441468067583,11
0.15,65,0.47045,0.4953,8.83307305818117,300
0.2,65,0.45685,0.5336,9.771279684784407,1433
0.0,70,0.4938,0.48975,6.512447905396279,0
0.05,70,0.4872,0.4919,7.098729801361519,0
0.1,70,0.4884,0.4798,7.941678056572373,12
0.15,70,0.4686,0.49425,9.033833157698691,290
0.2,70,0.46145,0.53055,9.941382428918086,1491
0.0,75,0.48695,0.49665,6.600519381206823,0
0.05,75,0.48945,0.49055,7.205737537118685,0
0.1,75,0.47775,0.49025,8.095675943273257,18
0.15,75,0.4775,0.48885,9.144001270467928,344
0.2,75,0.4589,0.5359,10.059150289265572,1513
0.0,80,0.4956,0.4898,6.7126964265436255,0
0.05,80,0.48995,0.49365,7.322787093588864,0
0.1,80,0.4879,0.4831,8.201610361624319,19
0.15,80,0.47535,0.4949,9.239055268716648,324
0.2,80,0.45225,0.54285,10.213534722675272,1483
0.0,90,0.49625,0.49135,6.888470179985775,0
0.05,90,0.49555,0.48565,7.533748534370678,0
0.1,90,0.48885,0.4848,8.392294762298885,26
0.15,90,0.4761,0.4962,9.438134000338977,384
0.2,90,0.46205,0.53475,10.456020278834915,1572
0.0,100,0.49895,0.4885,7.05140663294796,0
0.05,100,0.4942,0.4891,7.697403933614526,0
0.1,100,0.4846,0.48645,8.631480285148086,23
0.15,100,0.4787,0.4943,9.667541378892142,394
0.2,100,0.4605,0.53685,10.67463476255959,1586
0.0,110,0.5001,0.4895,7.1841795761695595,0
0.05,110,0.49415,0.48945,7.862495334102685,0
0.1,110,0.48405,0.49085,8.77795524320287,12
0.15,110,0.4732,0.50395,9.801045688311365,473
0.2,110,0.4582,0.54035,10.903813685533823,1588
0.0,120,0.49975,0.4888,7.323332582392877,0
0.05,120,0.49005,0.4961,8.002003869669723,0
0.1,120,0.48505,0.48895,8.960973750166438,38
0.15,120,0.47955,0.4982,10.004264094485013,511
0.2,120,0.46015,0.5391,11.07543981128792,1616
0.0,130,0.49105,0.4989,7.440943783911793,0
0.05,130,0.49115,0.49455,8.117276807001364,0
0.1,130,0.4884,0.4856,9.104589245807267,31
0.15,130,0.46715,0.51255,10.102650162581105,557
0.2,130,0.46315,0.53625,11.246710267175303,1552
0.0,140,0.49795,0.4923,7.56033069844821,0
0.05,140,0.4936,0.49225,8.265941535339659,0
0.1,140,0.487,0.49095,9.201083310328176,31
0.15,140,0.47335,0.50635,10.285857510063192,607
0.2,140,0.45835,0.54135,11.415449672955424,1591
0.0,150,0.4941,0.49705,7.656399402598094,0
0.05,150,0.49415,0.49085,8.38144834205723,0
0.1,150,0.4879,0.4865,9.354958175996936,36
0.15,150,0.4758,0.5081,10.367319467700383,619
0.2,150,0.4644,0.53525,11.574552930875967,1620
0.0,160,0.4965,0.49485,7.772471712170723,0
0.05,160,0.48995,0.4952,8.499157955321154,0
0.1,160,0.48685,0.48965,9.450446131392395,35
0.15,160,0.4734,0.51255,10.428638334276325,647
0.2,160,0.45925,0.54065,11.696492712175056,1674
0.0,170,0.4988,0.4947,7.850366965399223,0
0.05,170,0.49535,0.49155,8.588908268313538,0
0.1,170,0.48515,0.4933,9.568335582909256,39
0.15,170,0.4742,0.51325,10.556896889880566,690
0.2,170,0.4557,0.5443,11.831151171981372,1713
0.0,180,0.4941,0.4991,7.943445585735331,0
0.05,180,0.49405,0.4917,8.685006020054315,0
0.1,180,0.4849,0.49255,9.672494594870452,50
0.15,180,0.47865,0.50895,10.68158049737638,768
0.2,180,0.45645,0.5435,11.962717372939895,1680
0.0,190,0.49525,0.49815,8.03018287891881,0
0.05,190,0.4933,0.4951,8.756466035221225,0
0.1,190,0.49135,0.4874,9.744222191218679,52
0.15,190,0.47485,0.5147,10.774560313063665,727
0.2,190,0.45955,0.5404,12.09078485315959,1640
0.0,200,0.5062,0.4887,8.092633963157343,0
0.05,200,0.4912,0.49655,8.850044670635116,0
0.1,200,0.48935,0.4888,9.86813172073988,55
0.15,200,0.4789,0.5118,10.825162214725138,794
0.2,200,0.46315,0.5368,12.195631952657155,1655
