startingContents,"(1, 1, 1)"
increaseBy,"(3, 1, 1)"
Iterations,100000

probPopping,Threshold,ShareOptimal,Time,NoResolution
0.1,23,0.79737,6.123763310854114,45
0.2,23,0.70118,7.782326129626016,14571
0.0,24,0.86151,4.790517375261712,0
0.05,24,0.83665,5.3267197518941085,0
0.1,24,0.80074,6.199723113085002,48
0.2,24,0.70189,7.81160190789318,14895
0.0,25,0.86896,4.797284752746965,0
0.05,25,0.83709,5.396535861142889,0
0.1,25,0.80311,6.279097619336216,46
0.2,25,0.70309,7.805890277476337,15504
0.0,30,0.88168,5.06380166344663,0
0.05,30,0.85331,5.631321928919451,1
0.1,30,0.80774,6.608391759644051,68
0.2,30,0.70326,7.852972373797617,17623
0.0,35,0.89197,5.2856230423059,0
0.05,35,0.85911,5.866002736470246,0
0.1,35,0.81239,6.8739814990861765,76
0.2,35,0.70491,7.8241243580876105,19315
0.0,40,0.90219,5.39614527690119,0
0.05,40,0.8623,6.069741973823198,1
0.1,40,0.81563,7.085383619328801,90
0.2,40,0.7063,7.775101212606159,20846
0.0,45,0.90891,5.557620941621791,0
0.05,45,0.8662,6.2522204589945956,2
0.1,45,0.81548,7.311371438999719,104
0.2,45,0.70286,7.731153919162838,22524
0.0,50,0.91501,5.70054971637957,0
0.05,50,0.87252,6.375802794974744,0
0.1,50,0.81949,7.474465258396316,126
0.2,50,0.70268,7.666951647116772,23713
0.0,55,0.92069,5.78605063441155,0
0.05,55,0.87437,6.503610427726592,0
0.1,55,0.82221,7.625243617789509,132
0.2,55,0.70196,7.598543303338022,24885
0.0,60,0.92525,5.893517073657341,0
0.05,60,0.87839,6.621855039600184,1
0.1,60,0.82209,7.79328093315107,154
0.2,60,0.70556,7.531447645066635,25414
0.0,65,0.92832,5.996162293824849,0
0.05,65,0.87913,6.731700840916431,2
0.1,65,0.82247,7.920961701184306,186
0.2,65,0.70657,7.473915292014274,26169
0.0,70,0.93183,6.056266742597761,0
0.05,70,0.87944,6.850213907586093,0
0.1,70,0.82362,8.047589402120918,216
0.2,70,0.70706,7.472689406087733,26551
0.0,75,0.93458,6.160052295496353,0
0.05,75,0.88332,6.928599467241678,1
0.1,75,0.82632,8.134417771546923,234
0.2,75,0.70637,7.446419208188695,27200
0.0,80,0.93841,6.231197501437679,0
0.05,80,0.88498,7.012422373920102,1
0.1,80,0.82535,8.260863596068535,264
0.2,80,0.70517,7.425324142022098,27746
0.0,90,0.94331,6.348816842699995,0
0.05,90,0.88639,7.1860901698040935,1
0.1,90,0.82803,8.428919242417965,309
0.2,90,0.70496,7.463142178920058,28373
0.0,100,0.9471,6.462514987157825,0
0.05,100,0.88938,7.314335232488417,1
0.1,100,0.82616,8.641623036073812,341
0.2,100,0.70784,7.515087865230378,28470
0.0,110,0.94916,6.584934885752683,0
0.05,110,0.88875,7.4570086147674495,1
0.1,110,0.82556,8.792059980153459,437
0.2,110,0.7071,7.562322537535386,28816
0.0,120,0.95156,6.678441281114599,0
0.05,120,0.89162,7.562258325901133,2
0.1,120,0.82715,8.921342379819018,514
0.2,120,0.7082,7.642898501754958,28898
0.0,130,0.95582,6.746453112683162,0
0.05,130,0.89216,7.660738833715823,0
0.1,130,0.82803,9.03004124133575,584
0.2,130,0.70351,7.707950216668454,29482
0.0,140,0.95693,6.8450656460384645,0
0.05,140,0.89375,7.756043197956839,3
0.1,140,0.82791,9.152560635091797,693
0.2,140,0.7028,7.808428422815318,29614
0.0,150,0.9574,6.928715014382825,0
0.05,150,0.89398,7.859319317360717,4
0.1,150,0.82836,9.22214783329007,810
0.2,150,0.70745,7.877556231603524,29187
0.0,160,0.96014,6.995548245390244,0
0.05,160,0.89511,7.945574981278586,4
0.1,160,0.82967,9.312327208589155,896
0.2,160,0.7062,7.960246682019133,29329
0.0,170,0.96162,7.0614755194398136,0
0.05,170,0.89401,8.039961129039678,5
0.1,170,0.83172,9.370834865115565,990
0.2,170,0.70781,8.031153191748139,29189
0.0,180,0.96414,7.108010582495937,0
0.05,180,0.89622,8.098461127030061,5
0.1,180,0.83025,9.470412440597586,1127
0.2,180,0.70564,8.102671232823585,29412
0.0,190,0.96461,7.171012187034575,0
0.05,190,0.89542,8.179181679987543,5
0.1,190,0.83158,9.514538944921402,1296
0.2,190,0.70395,8.189800577470455,29598
0.0,200,0.96523,7.240893680462522,0
0.05,200,0.89792,8.227753386582796,5
0.1,200,0.82793,9.630696886175334,1441
0.2,200,0.70469,8.237307086912253,29528
0.0,210,0.96667,7.286226650745182,0
0.05,210,0.89858,8.304963710936802,8
0.1,210,0.83021,9.671463281889947,1558
0.2,210,0.70657,8.294367496497555,29340
0.0,220,0.96961,7.3123703909382005,0
0.05,220,0.8991,8.357195070239072,7
0.1,220,0.83029,9.719420828362452,1626
0.2,220,0.70543,8.372371958466989,29456
0.0,230,0.96812,7.382396949906483,0
0.05,230,0.899,8.415455405217749,3
0.1,230,0.82946,9.779706513684676,1778
0.2,230,0.70419,8.425688224902562,29581
0.0,240,0.96926,7.430952928282019,0
0.05,240,0.89945,8.471993999320313,5
0.1,240,0.8293,9.812992961089957,2034
0.2,240,0.70648,8.484646973085464,29352
0.0,250,0.9724,7.443009506364907,0
0.05,250,0.89998,8.509712933820591,13
0.1,250,0.83289,9.820112955238905,2107
0.2,250,0.70681,8.53406023056125,29319
0.0,260,0.97105,7.515716937177357,0
0.05,260,0.89915,8.575471634650738,11
0.1,260,0.82991,9.875280077750967,2421
0.2,260,0.70607,8.583700433202496,29392
0.0,270,0.9731,7.542585106842168,0
0.05,270,0.90097,8.605392610546625,20
0.1,270,0.8309,9.889338887057042,2607
0.2,270,0.70557,8.622989276868552,29443
0.0,280,0.97356,7.574030132286889,0
0.05,280,0.89882,8.678784148311854,10
0.1,280,0.82967,9.929696405551558,2814
0.2,280,0.70581,8.674461344437164,29419
0.0,290,0.97385,7.61422588667743,0
0.05,290,0.89933,8.730136944497799,8
0.1,290,0.82924,9.962320331234048,3076
0.2,290,0.70688,8.72783770924533,29311
0.0,300,0.97363,7.66454471498987,0
0.05,300,0.89998,8.781517547463158,11
0.1,300,0.83066,9.989465330678613,3186
0.2,300,0.70668,8.774203197222233,29332
