startingContents,"(1, 1)"
increaseBy,"(2, 1)"
Iterations,100000

probPopping,Threshold,ShareOptimal,Time,NoResolution
0.2,14,0.75422,5.389942920374983,1412
0.0,15,0.81431,3.5180985119720827,0
0.05,15,0.80749,3.8212836050858914,8
0.1,15,0.79396,4.216097618311266,74
0.2,15,0.75537,5.528307259246775,1398
0.0,16,0.81101,3.658019599387403,0
0.05,16,0.80952,3.923553652397328,7
0.1,16,0.80198,4.30422413318846,84
0.2,16,0.76028,5.648811168814964,1392
0.0,17,0.82227,3.6774289149514092,0
0.05,17,0.81553,3.989131589611143,7
0.1,17,0.80466,4.389423906371177,83
0.2,17,0.76355,5.761667953892509,1375
0.0,18,0.82004,3.7947984301133926,0
0.05,18,0.81925,4.069699975058149,7
0.1,18,0.80738,4.471379215380241,91
0.2,18,0.76255,5.888008761747295,1428
0.0,19,0.829,3.81962119647624,0
0.05,19,0.82064,4.137905407498314,4
0.1,19,0.80886,4.553057177032691,97
0.2,19,0.76578,5.962687836372233,1394
0.0,20,0.83047,3.9189211044472274,0
0.05,20,0.828,4.209173946774214,6
0.1,20,0.81321,4.618885437323924,78
0.2,20,0.77075,6.049087895110049,1459
0.0,21,0.83804,3.9309082234837662,0
0.05,21,0.83014,4.2640125411108265,8
0.1,21,0.81681,4.688218566130212,85
0.2,21,0.76973,6.164040949036109,1383
0.0,22,0.83642,4.02907573061294,0
0.05,22,0.83232,4.3308910220099035,11
0.1,22,0.81728,4.768905739366051,69
0.2,22,0.76998,6.2563572868524835,1511
0.0,23,0.84501,4.039910306267574,0
0.05,23,0.83591,4.38168309675648,5
0.1,23,0.82351,4.813521778042628,87
0.2,23,0.77366,6.325929786066748,1472
0.0,24,0.84332,4.130431057768094,0
0.05,24,0.8392,4.43544807955957,7
0.1,24,0.82429,4.874736090653929,83
0.2,24,0.77464,6.393037135090915,1524
0.0,25,0.84931,4.142986802686246,0
0.05,25,0.83945,4.488687360715214,7
0.1,25,0.82483,4.9394638996703515,91
0.2,25,0.77657,6.4682461150357105,1513
0.0,30,0.85649,4.3897616606356165,0
0.05,30,0.85113,4.7180431525927915,6
0.1,30,0.83527,5.182087207703742,75
0.2,30,0.78076,6.799393996569588,1512
0.0,35,0.87005,4.5337225152818945,0
0.05,35,0.85845,4.907366483144507,13
0.1,35,0.84344,5.387600075013064,79
0.2,35,0.78375,7.078606696930474,1537
0.0,40,0.87881,4.709211501708165,0
0.05,40,0.86644,5.065579813502576,12
0.1,40,0.84594,5.578949079621616,78
0.2,40,0.78693,7.309139118138448,1592
0.0,45,0.88374,4.831717614841213,0
0.05,45,0.87051,5.21576146496143,7
0.1,45,0.85008,5.74136840283625,88
0.2,45,0.78789,7.522155139279682,1620
0.0,50,0.88911,4.959079574535531,0
0.05,50,0.87655,5.344539528355284,17
0.1,50,0.85236,5.892280616105109,91
0.2,50,0.78956,7.699632982590541,1677
0.0,55,0.89654,5.045115153802869,0
0.05,55,0.87879,5.464214999855818,11
0.1,55,0.85715,6.006155924011154,85
0.2,55,0.79097,7.852751396340059,1794
0.0,60,0.89923,5.163838271886447,0
0.05,60,0.88298,5.569665266689771,11
0.1,60,0.85751,6.1328407105048495,86
0.2,60,0.79314,7.9953831569508464,1767
0.0,65,0.90456,5.233547652573463,0
0.05,65,0.88511,5.66415892128474,4
0.1,65,0.86179,6.228845101410655,87
0.2,65,0.79106,8.150751527394425,1856
0.0,70,0.9071,5.3274973601407,0
0.05,70,0.88845,5.753680304997504,8
0.1,70,0.86135,6.33870995016063,83
0.2,70,0.79353,8.251220300202972,1856
0.0,75,0.90946,5.393487618154968,0
0.05,75,0.89134,5.8326922774751075,11
0.1,75,0.86565,6.421413793287796,86
0.2,75,0.79436,8.347332657808025,1951
0.0,80,0.91147,5.473579304620789,0
0.05,80,0.89398,5.907248983038029,7
0.1,80,0.86567,6.504340007476726,101
0.2,80,0.7959,8.456629565544995,1963
0.0,90,0.91859,5.599948772661438,0
0.05,90,0.89731,6.04223890683102,7
0.1,90,0.87168,6.650129939219333,84
0.2,90,0.79668,8.659132274946318,2066
0.0,100,0.92075,5.718008864777004,0
0.05,100,0.9004,6.174721656688514,5
0.1,100,0.87202,6.785360813863413,84
0.2,100,0.79693,8.830589513375026,2191
0.0,110,0.92543,5.81915746234172,0
0.05,110,0.90138,6.278824634998756,10
0.1,110,0.87194,6.932514635325367,93
0.2,110,0.79634,8.984007862094746,2259
0.0,120,0.9274,5.918737049252583,0
0.05,120,0.90638,6.381285605667069,8
0.1,120,0.8746,7.043699935526019,89
0.2,120,0.79788,9.11215490575979,2327
0.0,130,0.93052,5.999713122024877,0
0.05,130,0.90695,6.482261141020666,9
0.1,130,0.878,7.126143346509198,83
0.2,130,0.79786,9.237352570764546,2439
0.0,140,0.93468,6.072950308640279,0
0.05,140,0.90935,6.562987985326215,11
0.1,140,0.87794,7.237310028409357,87
0.2,140,0.80038,9.34008602755057,2517
0.0,150,0.93452,6.153060300598093,0
0.05,150,0.91046,6.6493332986688705,12
0.1,150,0.87918,7.323675765250931,85
0.2,150,0.79913,9.456352962691907,2573
0.0,160,0.937,6.219588145085685,0
0.05,160,0.91229,6.7171342463799535,8
0.1,160,0.88036,7.403294018523656,93
0.2,160,0.79923,9.553584111690242,2707
0.0,170,0.93931,6.287908225144656,0
0.05,170,0.91476,6.7817314957341415,6
0.1,170,0.88042,7.488786452158449,93
0.2,170,0.79984,9.627419542878403,2804
0.0,180,0.94031,6.344626195634135,0
0.05,180,0.91227,6.874170610377309,10
