startingContents,"(1, 3)"
increaseBy,"(2, 1)"
Iterations,100000

probPopping,Threshold,ShareOptimal,Time,NoResolution
0.2,25,0.52812,12.705515237306052,45683
0.0,26,0.57583,7.261686507490312,0
0.05,26,0.6226,8.555900453294358,0
0.1,26,0.63547,10.78456852363239,798
0.2,26,0.53068,12.813753771915042,45645
0.0,27,0.58638,7.329233145182695,0
0.05,27,0.62566,8.674983198837952,1
0.1,27,0.64049,10.94492843944072,827
0.2,27,0.52771,12.925327448412002,46123
0.0,28,0.5923,7.463293337201041,0
0.05,28,0.63094,8.803980842648196,0
0.1,28,0.64341,11.079781418240298,915
0.2,28,0.52921,13.032560264980345,46130
0.0,29,0.60379,7.525704668272282,0
0.05,29,0.63774,8.912416376011462,0
0.1,29,0.64897,11.218564975639042,991
0.2,29,0.52812,13.139126460965947,46436
0.0,30,0.59798,7.666525484615109,0
0.05,30,0.64167,9.024733785371627,1
0.1,30,0.64883,11.367629300455846,1111
0.2,30,0.52829,13.230311376162806,46533
0.0,31,0.61476,7.708003955863739,0
0.05,31,0.64866,9.128465743390237,3
0.1,31,0.65613,11.48044863916871,1030
0.2,31,0.52755,13.340813553472735,46707
0.0,32,0.6134,7.831791280514656,0
0.05,32,0.65169,9.233173317189337,3
0.1,32,0.65667,11.58984716525423,1160
0.2,32,0.52795,13.467438647756778,46766
0.0,33,0.62345,7.888678541019206,0
0.05,33,0.65307,9.339246019601672,0
0.1,33,0.66237,11.696839693917926,1260
0.2,33,0.52971,13.556989863430001,46647
0.0,34,0.62177,8.00846719743973,0
0.05,34,0.65773,9.432187987862743,1
0.1,34,0.66198,11.825550930231602,1316
0.2,34,0.52653,13.64622525204839,47021
0.0,35,0.63184,8.055988439339465,0
0.05,35,0.66059,9.539679315840363,1
0.1,35,0.66625,11.909320830599386,1424
0.2,35,0.52722,13.694269589630144,47034
0.0,36,0.63247,8.157057275784375,0
0.05,36,0.66561,9.6083648822021,2
0.1,36,0.66829,12.024249073996447,1506
0.2,36,0.52953,13.841622261758362,46838
0.0,37,0.64178,8.203285282283003,0
0.05,37,0.66947,9.703103826370338,2
0.1,37,0.67158,12.105355402949142,1574
0.2,37,0.52795,13.908805169188566,47033
0.0,38,0.64203,8.306920136119516,0
0.05,38,0.67451,9.796455197423798,3
0.1,38,0.67296,12.21090109165203,1747
0.2,38,0.52533,13.995776665045115,47301
0.0,39,0.64961,8.342406849414797,0
0.05,39,0.67712,9.86886641237755,1
0.1,39,0.6763,12.300985616314517,1761
0.2,39,0.5268,14.094580069260408,47188
0.0,40,0.64856,8.451233526932262,0
0.05,40,0.67946,9.936679027024866,2
0.1,40,0.67585,12.406687850749337,1799
0.2,40,0.52427,14.189506060106977,47465
0.0,41,0.65755,8.480719228239579,0
0.05,41,0.68334,10.02568736802164,1
0.1,41,0.68036,12.468296748951218,1914
0.2,41,0.52578,14.213665709525689,47323
0.0,42,0.65674,8.581152910097074,0
0.05,42,0.68419,10.104482883312446,2
0.1,42,0.67672,12.605883091741907,1983
0.2,42,0.52335,14.331856375266439,47580
0.0,43,0.66171,8.615982057274985,0
0.05,43,0.68994,10.162714694207189,5
0.1,43,0.68288,12.638565119931975,2206
0.2,43,0.52505,14.427657110020913,47439
0.0,44,0.66497,8.700356926619014,0
0.05,44,0.69234,10.236137283698865,1
0.1,44,0.68263,12.716965597903341,2125
0.2,44,0.52373,14.453252483548754,47564
0.0,45,0.66888,8.734020603062236,0
0.05,45,0.69346,10.31657532659442,2
0.1,45,0.68635,12.789269652407118,2366
0.2,45,0.52428,14.565009134719125,47525
0.0,46,0.67051,8.817001060655482,0
0.05,46,0.6962,10.386988969050133,4
0.1,46,0.68574,12.878631578766127,2405
0.2,46,0.52232,14.647378341527263,47726
0.0,47,0.67577,8.850973167269274,0
