startingContents,"(1, 1, 1, 1, 1)"
increaseBy,"(2, 1, 1, 1, 1)"
Iterations,100000

probPopping,Threshold,ShareOptimal,Time,NoResolution
0.1,10,0.54218,17.972178759849616,8352
0.0,11,0.5854,6.747419201855933,0
0.01,11,0.58887,7.3661332507977075,0
0.02,11,0.59941,8.06020865058062,0
0.03,11,0.60839,8.956745988665375,0
0.04,11,0.6114,10.053710323245717,0
0.05,11,0.61114,11.470570484886855,28
0.06,11,0.60673,13.138392380715828,302
0.07,11,0.59658,14.93644822878372,1520
0.08,11,0.58533,16.558596659653237,4224
0.09,11,0.56971,17.92256190708089,8497
0.1,11,0.54989,18.926434637821423,14932
0.0,12,0.57863,7.190443741598966,0
0.01,12,0.6041,7.772895776435928,0
0.02,12,0.61544,8.55806879067737,0
0.03,12,0.62676,9.523357710188781,0
0.04,12,0.63144,10.878151714214633,5
0.05,12,0.63111,12.580204824069016,161
0.06,12,0.61835,14.51669273121228,1091
0.07,12,0.60942,16.245693529285216,3525
0.08,12,0.59215,17.727449291415404,7851
0.09,12,0.57338,18.768215220654497,14308
0.1,12,0.55098,19.039799552819265,23534
0.0,13,0.60668,7.342063325998353,0
0.01,13,0.62012,8.072802531987941,0
0.02,13,0.63182,8.969780194744482,0
0.03,13,0.64094,10.140188399647341,0
0.04,13,0.64766,11.71967143816905,30
0.05,13,0.64437,13.649141586169737,507
0.06,13,0.63549,15.535232768571674,2437
0.07,13,0.61818,17.19556116284635,6436
0.08,13,0.59619,18.486327379556275,12574
0.09,13,0.57633,18.910694871499512,21415
0.1,13,0.55101,18.550554604185212,31733
0.0,14,0.60797,7.699016950703404,0
0.01,14,0.63251,8.425104689255797,0
0.02,14,0.64776,9.404794946645472,0
0.03,14,0.65804,10.7719230598163,0
0.04,14,0.66087,12.587991324022186,126
0.05,14,0.65286,14.703931214568295,1250
0.06,14,0.64265,16.557997558478792,4479
0.07,14,0.62347,17.932783770977636,9999
0.08,14,0.5976,18.75782742071471,18529
0.09,14,0.57734,18.60630273367448,28667
0.1,14,0.5493,18.007150955260585,38553
0.0,15,0.63002,7.8323242882413044,0
0.01,15,0.64417,8.704167460188703,0
0.02,15,0.66034,9.823212870780964,0
0.03,15,0.67295,11.358391660048927,4
0.04,15,0.6758,13.41143776687844,335
0.05,15,0.66617,15.548155913544967,2505
0.06,15,0.64879,17.256724483488174,7173
0.07,15,0.62911,18.322990742826818,14229
0.08,15,0.60235,18.598451955109105,24459
0.09,15,0.57639,18.028433578580085,34861
0.1,15,0.55235,17.923041224428932,42040
0.0,16,0.62517,8.168296002287445,0
0.01,16,0.65245,9.023593862823844,0
0.02,16,0.67461,10.223832639069327,0
0.03,16,0.68635,11.958322819684641,32
0.04,16,0.68808,14.18104818473971,774
0.05,16,0.67317,16.283721134828017,4107
0.06,16,0.65424,17.819925482218924,10365
0.07,16,0.63118,18.502335641143528,18834
0.08,16,0.60444,18.212297746981452,30114
0.09,16,0.57594,17.875440755600657,38853
0.1,16,0.54922,18.485337728941072,44129
0.0,17,0.64475,8.268007235145298,0
0.01,17,0.66384,9.267120042438307,0
0.02,17,0.68712,10.633993146131942,0
0.03,17,0.69748,12.60780853926984,72
0.04,17,0.69653,14.949100474107526,1551
0.05,17,0.67993,16.831428812901827,6374
0.06,17,0.65787,18.13157192675827,13493
0.07,17,0.62966,18.344182102044083,24215
0.08,17,0.60104,17.868062814736692,34651
0.09,17,0.57504,18.14241182217405,41126
0.1,17,0.5474,19.63488501638146,44982
0.0,18,0.64394,8.558216087558689,0
0.01,18,0.67485,9.538048119730409,0
0.02,18,0.69801,11.003234517888266,0
0.03,18,0.71226,13.191403571589465,197
0.04,18,0.70666,15.57562949060556,2585
0.05,18,0.68504,17.27313629783681,8617
0.06,18,0.66394,18.206558894149943,17080
0.07,18,0.62915,18.009652189691504,28710
0.08,18,0.60471,17.802360037682764,37156
0.09,18,0.57283,18.946184336127914,42280
0.1,18,0.54561,20.97721498716462,45377
0.0,19,0.66043,8.650447401107204,0
0.01,19,0.68614,9.779351591430833,0
0.02,19,0.71052,11.386869657991022,1
0.03,19,0.71759,13.80296235313427,414
0.04,19,0.71244,16.08750712340157,4012
0.05,19,0.68865,17.587257733689754,11159
0.06,19,0.65956,18.232050400877593,21315
0.07,19,0.6299,17.786319108261786,32317
0.08,19,0.59945,18.26442659707519,39109
0.09,19,0.56869,19.988530527774135,43008
0.1,19,0.54091,22.62905152320297,45895
0.0,20,0.65852,8.909375598852462,0
0.01,20,0.6917,10.038864777570412,0
0.02,20,0.72327,11.749914484510375,1
0.03,20,0.73125,14.293240927267277,806
0.04,20,0.71961,16.452965087979702,5713
0.05,20,0.69469,17.764933624488524,13653
0.06,20,0.66224,17.991779780512733,24809
0.07,20,0.63188,17.710773245920027,34538
0.08,20,0.59983,19.01073668811999,39694
0.09,20,0.5694,21.259816610081295,43024
0.1,20,0.53095,24.591788398845495,46902
0.0,21,0.67481,8.98024086435817,0
0.01,21,0.70257,10.263843816807029,0
0.02,21,0.73172,12.127206407788165,7
0.03,21,0.73885,14.788233458307825,1335
0.04,21,0.72146,16.782584565048893,7474
0.05,21,0.69419,17.984476114383757,16484
0.06,21,0.66083,17.8115542836803,28097
0.07,21,0.63061,18.08900743456147,35900
0.08,21,0.59883,19.892814802837112,40017
0.09,21,0.56723,22.773212581426705,43269
0.1,21,0.51178,26.638915123553886,48822
0.0,22,0.67474,9.217700148620244,0
0.01,22,0.71014,10.490137414520255,0
0.02,22,0.73824,12.565563343266327,32
0.03,22,0.74497,15.276665425112428,2091
0.04,22,0.72302,17.08817331835107,9399
0.05,22,0.69704,17.89655934062925,18984
0.06,22,0.65946,17.70593705979651,30764
0.07,22,0.62947,18.631391626093983,36685
0.08,22,0.59223,20.953070695945105,40753
0.09,22,0.55792,24.47661187845932,44207
0.1,22,0.47162,28.786937100088245,52838
0.0,23,0.68855,9.279875779909942,0
0.01,23,0.71831,10.699545954743465,0
0.02,23,0.74786,12.945041322148235,49
0.03,23,0.7539,15.607642966016344,2920
0.04,23,0.72895,17.24569398712046,11249
0.05,23,0.69357,17.756171412708923,22249
0.06,23,0.66287,17.78286782798199,32075
0.07,23,0.62804,19.401344282476703,37068
0.08,23,0.59154,22.258288442304845,40840
0.09,23,0.54269,26.386477267255813,45731
0.1,23,0.39573,30.766885312473622,60427
0.0,24,0.68482,9.502911487005733,0
0.01,24,0.72763,10.903744652408879,0
0.02,24,0.75754,13.31356022446548,112
0.03,24,0.75563,16.03021782389937,3959
0.04,24,0.73191,17.33974526317536,13167
0.05,24,0.69695,17.717106500776225,24305
0.06,24,0.66114,18.099763814323925,33161
0.07,24,0.62675,20.290416984186717,37283
0.08,24,0.58941,23.649595778684056,41059
0.09,24,0.50982,28.428006620159678,49018
0.1,24,0.30357,32.273966949568965,69643
0.0,25,0.69732,9.563724931521895,0
0.01,25,0.73302,11.107679494696045,0
0.02,25,0.76493,13.64952069525315,253
0.03,25,0.76423,16.196138964680046,5187
0.04,25,0.73195,17.4933969549691,14828
0.05,25,0.6961,17.61314422076032,26586
0.06,25,0.66067,18.66693577181865,33620
0.07,25,0.62447,21.249396456151043,37548
0.08,25,0.58011,25.194153671008184,41989
0.09,25,0.45336,30.327713771497052,54664
0.1,25,0.20198,33.534464117910346,79802
0.0,26,0.70029,9.74625107335844,0
0.01,26,0.73964,11.301985886253707,0
0.02,26,0.772,14.02217690343433,401
0.03,26,0.76526,16.420963476842807,6428
0.04,26,0.73394,17.59111391839527,16675
0.05,26,0.69481,17.74289343440701,28102
0.06,26,0.65928,19.22175291644561,33954
0.07,26,0.61981,22.301518861871852,38015
0.08,26,0.56176,26.953403751868215,43823
0.09,26,0.36905,31.901330758753584,63095
0.1,26,0.12007,34.22190101572647,87993
0.0,27,0.70942,9.814506440396181,0
0.01,27,0.74901,11.500767096917466,0
0.02,27,0.77906,14.350708684457924,686
0.03,27,0.77058,16.584401147374027,7675
0.04,27,0.73376,17.59801118083677,18517
0.05,27,0.69428,17.801728787071298,29305
0.06,27,0.66093,19.90357309566476,33876
0.07,27,0.6189,23.434953151170472,38110
0.08,27,0.53103,28.857653732264048,46897
0.09,27,0.26917,33.199023485026515,73083
0.1,27,0.06065,34.76350675380094,93935
0.0,28,0.70568,9.99135875050828,0
0.01,28,0.75399,11.692629475315268,0
0.02,28,0.78618,14.64269244264149,906
0.03,28,0.76936,16.793563694544826,9128
0.04,28,0.73674,17.559711533184014,20011
0.05,28,0.69488,18.13688839413139,29933
0.06,28,0.65962,20.68008968766683,34024
0.07,28,0.61673,24.811249422136232,38327
0.08,28,0.48008,30.619862298459328,51992
0.09,28,0.17687,34.151770965128414,82313
0.1,28,0.02742,35.15660697581617,97258
0.0,29,0.71651,10.02901850596542,0
0.01,29,0.76308,11.871104505245416,0
0.02,29,0.79223,14.940340258372945,1271
0.03,29,0.77061,16.94470215263652,10357
0.04,29,0.73645,17.540101332756368,21766
0.05,29,0.69571,18.57681408839809,30173
0.06,29,0.65811,21.43863349036784,34185
0.07,29,0.60464,26.37502154028763,39536
0.08,29,0.39807,32.08246267133136,60193
0.09,29,0.09995,34.76073400351887,90005
0.1,29,0.0112,34.63991664560489,98880
0.0,30,0.71455,10.213816242046514,0
0.01,30,0.76591,12.065885076753215,0
0.02,30,0.79569,15.248534563848565,1675
0.03,30,0.77407,17.014170954596416,11368
0.04,30,0.7367,17.640612288593957,23048
0.05,30,0.69401,19.029471187354215,30494
0.06,30,0.65338,22.35351179192225,34661
0.07,30,0.58401,27.96985269448319,41599
0.08,30,0.30153,33.433072516541166,69847
0.09,30,0.05134,35.13153702749289,94866
0.1,30,0.00404,36.10780363643404,99596
0.0,31,0.72343,10.263062583991786,0
0.01,31,0.77382,12.251285492982657,0
0.02,31,0.79921,15.470290539259064,2278
0.03,31,0.77511,17.08604139682211,12781
0.04,31,0.7351,17.572386009142033,24318
0.05,31,0.69472,19.54225541774962,30486
0.06,31,0.65424,23.352801826113,34575
0.07,31,0.55116,29.629138602065332,44884
0.08,31,0.20527,34.16680534571197,79473
0.09,31,0.02341,35.45155726690945,97659
0.1,31,0.00139,35.096801185951236,99861
0.0,32,0.72433,10.407502936019876,0
0.01,32,0.77819,12.4538026268823,0
0.02,32,0.80566,15.674991961814179,2812
0.03,32,0.77563,17.141300184406223,13990
0.04,32,0.73394,17.747257730221865,25306
0.05,32,0.6953,20.083599572814066,30450
0.06,32,0.64859,24.49097167069613,35141
0.07,32,0.49287,31.19032617016246,50713
0.08,32,0.12666,35.03920681382941,87334
0.09,32,0.01011,35.59413738151073,98989
0.1,32,0.00042,34.757618784051,99958
0.0,33,0.73065,10.463823294015551,0
0.01,33,0.7855,12.613070199391986,0
0.02,33,0.80763,15.846796375516513,3451
0.03,33,0.77785,17.237729956740527,14893
0.04,33,0.73214,17.951265414215563,26032
0.05,33,0.69333,20.708777992924954,30663
0.06,33,0.64042,25.666366363603125,35958
0.07,33,0.41513,32.48998129503285,58487
0.08,33,0.0701,35.20653603996547,92990
0.09,33,0.00393,35.97498444647719,99607
0.1,33,9e-05,36.37102902400503,99991
0.0,34,0.73018,10.611853858596124,0
0.01,34,0.79139,12.774513843235084,1
0.02,34,0.81007,16.016904454338857,4234
0.03,34,0.77878,17.332338786303403,15749
0.04,34,0.73084,18.25856954045346,26515
0.05,34,0.69066,21.341675453663527,30934
0.06,34,0.63119,27.066873089754917,36881
0.07,34,0.32167,33.69294432076858,67833
0.08,34,0.03612,35.744432792035916,96388
0.09,34,0.00134,34.68820650120209,99866
0.1,34,3e-05,38.2887176043072,99997
0.0,35,0.73958,10.641743175976394,0
0.01,35,0.79567,12.970062659520577,2
0.02,35,0.81319,16.163281067868432,4982
0.03,35,0.77938,17.371335510793287,16630
0.04,35,0.73585,18.503313775848827,26221
0.05,35,0.68601,22.031008137670963,31399
0.06,35,0.60951,28.48811303765598,39049
0.07,35,0.2259,34.534945005114594,77410
0.08,35,0.01549,36.189982892919794,98451
0.09,35,0.00048,36.2296899064521,99952
0.1,35,0.0,0,100000
0.0,36,0.73773,10.786762995626505,0
0.01,36,0.80149,13.129171148225947,3
0.02,36,0.81589,16.245550849744358,5731
0.03,36,0.77994,17.381181987409796,17744
0.04,36,0.73388,18.893719306548963,26534
0.05,36,0.68733,22.736688216128123,31267
0.06,36,0.57994,29.93908503269702,42006
0.07,36,0.14571,35.26938647108791,85429
0.08,36,0.00701,35.93635820395464,99299
0.09,36,4e-05,33.35155576764784,99996
0.1,36,0.0,0,100000
0.0,37,0.74419,10.83066887258553,0
0.01,37,0.80326,13.311145130008489,8
0.02,37,0.81848,16.416468772321398,6330
0.03,37,0.7772,17.466436512754186,18897
0.04,37,0.734,19.289560356052814,26568
0.05,37,0.6855,23.596097481028806,31450
0.06,37,0.52767,31.34696754858879,47233
0.07,37,0.08544,35.65155612683843,91456
0.08,37,0.00274,35.52097898389357,99726
0.09,37,9e-05,33.336294013311,99991
0.1,37,0.0,0,100000
0.0,38,0.74455,10.964420390285492,0
0.01,38,0.81017,13.473169873305059,8
0.02,38,0.82172,16.46460066794859,7058
0.03,38,0.7775,17.544041607194007,19682
0.04,38,0.73117,19.702727336051296,26871
0.05,38,0.68355,24.547678357913963,31645
0.06,38,0.45762,32.694111160671945,54238
0.07,38,0.04517,35.95890448153094,95483
0.08,38,0.00097,35.963591814339004,99903
0.09,38,1e-05,49.42134157599916,99999
0.1,38,0.0,0,100000
0.0,39,0.75093,10.997156624385273,0
0.01,39,0.81335,13.680985342321136,26
0.02,39,0.81898,16.56250520587278,7969
0.03,39,0.77631,17.55394233105273,20442
0.04,39,0.73163,20.145261238537092,26831
0.05,39,0.67988,25.493495503201345,32012
0.06,39,0.37069,33.75072748132483,62931
0.07,39,0.02257,36.385702584125106,97743
0.08,39,0.00038,38.057749771057686,99962
0.09,39,0.0,0,100000
0.1,39,0.0,0,100000
0.0,40,0.74951,11.112744600226442,0
0.01,40,0.8189,13.81943415522208,33
0.02,40,0.82452,16.644315283569103,8523
0.03,40,0.77822,17.6747722808494,20864
0.04,40,0.72962,20.55455854659204,27033
0.05,40,0.66984,26.65530710027,33016
0.06,40,0.27844,34.70270457653179,72156
0.07,40,0.01099,36.40279848072877,98901
0.08,40,0.00019,37.301823061721095,99981
0.09,40,0.0,0,100000
0.1,40,0.0,0,100000
0.0,41,0.75828,11.138862843758657,0
0.01,41,0.8254,13.995055916084361,80
0.02,41,0.82642,16.669535110379744,9208
0.03,41,0.77581,17.784284404466327,21544
0.04,41,0.72831,21.13951383539579,27168
0.05,41,0.65871,27.820701821042405,34129
0.06,41,0.18965,35.3336195338881,81035
0.07,41,0.00474,35.95945565631721,99526
0.08,41,1e-05,49.15688239638778,99999
0.09,41,0.0,0,100000
0.1,41,0.0,0,100000
0.0,42,0.75415,11.27574748621245,0
0.01,42,0.82861,14.139401283965016,117
0.02,42,0.82512,16.775927193123056,9759
0.03,42,0.77863,17.96124607148113,21629
0.04,42,0.72977,21.53897128677683,27023
0.05,42,0.64302,29.071162853232572,35698
0.06,42,0.12336,35.8499858549835,87664
0.07,42,0.00191,36.67885348565819,99809
0.08,42,3e-05,41.49011973329491,99997
0.09,42,0.0,0,100000
0.1,42,0.0,0,100000
0.0,43,0.76101,11.29137206991298,0
0.01,43,0.8323,14.306930208095832,150
0.02,43,0.82661,16.835316136709057,10463
0.03,43,0.77753,18.15093690255593,21914
0.04,43,0.72793,22.072505088183068,27207
0.05,43,0.61218,30.367583858119822,38782
0.06,43,0.07201,36.177536577266935,92799
0.07,43,0.00065,36.95663678928461,99935
0.08,43,0.0,0,100000
0.09,43,0.0,0,100000
0.1,43,0.0,0,100000
0.0,44,0.76136,11.412121592235337,0
0.01,44,0.83433,14.51175966519242,208
0.02,44,0.82905,16.87660150128025,10934
0.03,44,0.7756,18.38719346228023,22253
0.04,44,0.72693,22.655668397046878,27307
0.05,44,0.56385,31.713887502688248,43615
0.06,44,0.03982,36.33363622904288,96018
0.07,44,0.00023,37.62784604593754,99977
0.08,44,0.0,0,100000
0.09,44,0.0,0,100000
0.1,44,0.0,0,100000
0.0,45,0.76676,11.443280573163127,0
0.01,45,0.84073,14.630518023594709,239
0.02,45,0.82738,16.941247888153978,11777
0.03,45,0.77658,18.57395776652655,22250
0.04,45,0.72576,23.235753951563307,27424
0.05,45,0.50024,32.895708599030336,49976
0.06,45,0.02031,36.599409536148144,97969
0.07,45,0.00012,35.96704618288981,99988
0.08,45,0.0,0,100000
0.09,45,0.0,0,100000
0.1,45,0.0,0,100000
0.0,46,0.76705,11.549702296273164,0
0.01,46,0.84505,14.748884487169107,395
0.02,46,0.82542,17.071463169994786,12332
0.03,46,0.7756,18.912328001223297,22391
0.04,46,0.7241,23.947759968276014,27590
0.05,46,0.4226,33.928318971618715,57740
0.06,46,0.00974,36.79237309233896,99026
0.07,46,8e-05,40.578870477948904,99992
0.08,46,0.0,0,100000
0.09,46,0.0,0,100000
0.1,46,0.0,0,100000
0.0,47,0.77092,11.573356518472838,0
0.01,47,0.84707,14.899854772014248,452
0.02,47,0.827,17.144894277765562,12730
0.03,47,0.77608,19.13814151858003,22371
0.04,47,0.72335,24.630955345730616,27665
0.05,47,0.33257,34.75297555742821,66743
0.06,47,0.00484,37.047664975820425,99516
0.07,47,0.0,0,100000
0.08,47,0.0,0,100000
0.09,47,0.0,0,100000
0.1,47,0.0,0,100000
0.0,48,0.77076,11.67672660222105,0
0.01,48,0.85162,15.032974859855054,556
0.02,48,0.82762,17.196373688782895,13246
0.03,48,0.77512,19.4677457504327,22480
0.04,48,0.7214,25.527583372658878,27860
0.05,48,0.24661,35.35739658907096,75339
0.06,48,0.00191,37.739046456452655,99809
0.07,48,0.0,0,100000
0.08,48,0.0,0,100000
0.09,48,0.0,0,100000
0.1,48,0.0,0,100000
0.0,49,0.77491,11.713679883533038,0
0.01,49,0.85477,15.165514214565347,725
0.02,49,0.82857,17.25180369638069,13639
0.03,49,0.7733,19.741706812498325,22665
0.04,49,0.71616,26.312120503689215,28384
0.05,49,0.17108,35.86854608655439,82892
0.06,49,0.00078,37.07769206570855,99922
0.07,49,0.0,0,100000
0.08,49,0.0,0,100000
0.09,49,0.0,0,100000
0.1,49,0.0,0,100000
0.0,50,0.77209,11.809967434016599,0
0.01,50,0.85469,15.314845848947916,838
0.02,50,0.82724,17.360962570084737,14111
0.03,50,0.7757,20.00561830431138,22430
0.04,50,0.711,27.265434078229344,28900
0.05,50,0.11121,36.33318750556924,88879
0.06,50,0.00025,37.54946781839137,99975
0.07,50,0.0,0,100000
0.08,50,0.0,0,100000
0.09,50,0.0,0,100000
0.1,50,0.0,0,100000
