startingContents,"(1, 1)"
increaseBy,"((2, 2), (1, 1))"
Iterations,100000

probPopping,Threshold,ShareOptimal,ShareOptimal2,Time,NoResolution
0.0,36,0.87139,0.12861,4.59089297458784,0
0.05,36,0.86024,0.13972,4.944707079507888,4
0.1,36,0.84208,0.15701,5.468436105612974,91
0.15,36,0.8178,0.17814,6.2474615930837745,406
0.2,36,0.78465,0.20146,7.580531217770251,1389
0.0,37,0.8758,0.1242,4.594746792359806,0
0.05,37,0.86121,0.1387,4.974286898039689,9
0.1,37,0.84085,0.15825,5.5080005873384374,90
0.15,37,0.81775,0.17828,6.295230160630381,397
0.2,37,0.78648,0.20042,7.595703270860331,1310
0.0,38,0.87302,0.12698,4.656299346679913,0
0.05,38,0.86455,0.13538,5.003952779983382,7
0.1,38,0.84303,0.15624,5.534837383226576,73
0.15,38,0.81856,0.17791,6.339272029793335,353
0.2,38,0.78969,0.19644,7.6474223905991385,1387
0.0,39,0.87785,0.12215,4.658663622219269,0
0.05,39,0.86393,0.13598,5.041835419731262,9
0.1,39,0.84643,0.1527,5.565875476294262,87
0.15,39,0.82168,0.17439,6.376515859073727,393
0.2,39,0.7855,0.20096,7.743028710350279,1354
0.0,40,0.87886,0.12114,4.708696940804762,0
0.05,40,0.86374,0.13615,5.077811275400419,11
0.1,40,0.84599,0.15312,5.614281449226521,89
0.15,40,0.81917,0.17685,6.424982028101557,398
0.2,40,0.78744,0.19937,7.769687757802334,1319
0.0,41,0.87806,0.12194,4.719944590274759,0
0.05,41,0.8663,0.13364,5.106177563098109,6
0.1,41,0.8462,0.15291,5.646626851829088,89
0.15,41,0.81979,0.17603,6.466028779795103,418
0.2,41,0.7866,0.19996,7.815366953006158,1344
0.0,42,0.87993,0.12007,4.76424625717217,0
0.05,42,0.86993,0.12999,5.126304073260016,8
0.1,42,0.8478,0.15126,5.678753224754677,94
0.15,42,0.81911,0.1771,6.504565675353174,379
0.2,42,0.78531,0.20055,7.889468003622038,1414
0.0,43,0.88218,0.11782,4.777809403349755,0
0.05,43,0.87026,0.12966,5.157823840369259,8
0.1,43,0.84998,0.149,5.702781019348298,102
0.15,43,0.82297,0.17315,6.523047029104956,388
0.2,43,0.78658,0.19985,7.913892698927508,1357
0.0,44,0.88217,0.11783,4.821407781939475,0
0.05,44,0.86979,0.13015,5.192597357825934,6
0.1,44,0.84882,0.15032,5.730397584225204,86
0.15,44,0.82324,0.17253,6.567108580363554,423
0.2,44,0.78788,0.19814,7.955282174938846,1398
0.0,45,0.88378,0.11622,4.827018449271815,0
0.05,45,0.86912,0.13078,5.2263507086437055,10
0.1,45,0.84974,0.14949,5.7719871059534835,77
0.15,45,0.82399,0.17196,6.598128151107079,405
0.2,45,0.79004,0.19656,7.9598788060750465,1340
0.0,46,0.88389,0.11611,4.869508696171935,0
0.05,46,0.86882,0.1311,5.2497342311532185,8
0.1,46,0.85209,0.14711,5.781288293378645,80
0.15,46,0.82336,0.1729,6.631168094499308,374
0.2,46,0.78679,0.19941,8.046690452334499,1380
0.0,47,0.8856,0.1144,4.877688078636481,0
0.05,47,0.87311,0.12682,5.275963787501684,7
0.1,47,0.85185,0.14734,5.822574671210801,81
0.15,47,0.82344,0.17272,6.677419105170423,384
0.2,47,0.78826,0.19815,8.060353307913372,1359
0.0,48,0.88795,0.11205,4.9149372022893045,0
0.05,48,0.8731,0.12681,5.302306687257353,9
0.1,48,0.8537,0.1454,5.848082726752999,90
0.15,48,0.82572,0.17035,6.690213339190532,393
0.2,48,0.78818,0.19786,8.129124196091839,1396
0.0,49,0.89043,0.10957,4.917555832917039,0
0.05,49,0.87479,0.12514,5.320780321707541,7
0.1,49,0.85283,0.14646,5.884195020357787,71
0.15,49,0.82329,0.17293,6.733505707799974,378
0.2,49,0.79026,0.19583,8.13390664264693,1391
0.0,50,0.8908,0.1092,4.955299057531768,0
0.05,50,0.87488,0.12501,5.347326076302163,11
0.1,50,0.85518,0.14405,5.898921104097418,77
0.15,50,0.82606,0.16996,6.75658366216079,398
0.2,50,0.78919,0.19654,8.192109226039014,1427
0.0,51,0.89197,0.10803,4.969110963992434,0
0.05,51,0.87746,0.12241,5.369057314079388,13
0.1,51,0.85684,0.1423,5.925219015922668,86
0.15,51,0.82799,0.16837,6.773830518549857,364
0.2,51,0.78908,0.19748,8.218694631270374,1344
0.0,52,0.89277,0.10723,5.000482482595026,0
0.05,52,0.87521,0.12473,5.403986137190925,6
0.1,52,0.85516,0.14406,5.951606161865324,78
0.15,52,0.82542,0.17056,6.82735621180202,402
0.2,52,0.79005,0.19593,8.239941166149318,1402
0.0,53,0.89308,0.10692,5.001862567223881,0
0.05,53,0.87718,0.12275,5.4198428937447725,7
0.1,53,0.855,0.14412,5.989545932301139,88
0.15,53,0.82711,0.16878,6.846841308811255,411
0.2,53,0.79124,0.19453,8.260997319591008,1423
0.0,54,0.89208,0.10792,5.045175433816156,0
0.05,54,0.87748,0.12237,5.441180702391048,15
0.1,54,0.85662,0.14253,6.006067231164203,85
0.15,54,0.82789,0.16849,6.863993862938484,362
0.2,54,0.79091,0.19518,8.322818508541822,1391
0.0,55,0.89364,0.10636,5.055717771412019,0
0.05,55,0.87971,0.12026,5.457547922473302,3
0.1,55,0.85618,0.14275,6.041118242203507,107
0.15,55,0.82703,0.16918,6.905083438979734,379
0.2,55,0.793,0.19329,8.314708304387475,1371
0.0,56,0.89713,0.10287,5.081538363452412,0
0.05,56,0.88005,0.11989,5.484721283792982,6
0.1,56,0.85788,0.14133,6.057178643534759,79
0.15,56,0.82727,0.16866,6.9444666054537185,407
0.2,56,0.79316,0.19349,8.353114069184945,1335
0.0,57,0.89594,0.10406,5.089944779775509,0
0.05,57,0.88129,0.11863,5.506647221348969,8
0.1,57,0.85681,0.14222,6.09286582776659,97
0.15,57,0.82909,0.16694,6.951627372010679,397
0.2,57,0.79143,0.19494,8.398147367478096,1363
0.0,58,0.89887,0.10113,5.1149512097028955,0
0.05,58,0.882,0.11792,5.524247949773628,8
0.1,58,0.85954,0.13963,6.10329725606122,83
0.15,58,0.82819,0.16791,6.9892917589927945,390
0.2,58,0.79235,0.19407,8.423626690061546,1358
0.0,59,0.89894,0.10106,5.1284079961507585,0
0.05,59,0.88179,0.11807,5.556744908915737,14
0.1,59,0.85977,0.13922,6.132253151256101,101
0.15,59,0.83054,0.1654,7.002286099312803,406
0.2,59,0.79225,0.19308,8.4854513606997,1467
0.0,60,0.89735,0.10265,5.163414103688214,0
0.05,60,0.88129,0.11861,5.575377395225238,10
0.1,60,0.85851,0.1406,6.153632691495258,89
0.15,60,0.82821,0.16774,7.039791009459313,405
0.2,60,0.79306,0.19314,8.473357126878176,1380
0.0,61,0.90105,0.09895,5.166120683979985,0
0.05,61,0.88555,0.1143,5.590162112708888,15
0.1,61,0.86029,0.13886,6.173593578103196,85
0.15,61,0.82997,0.16607,7.062409249055152,396
0.2,61,0.79155,0.19444,8.529455478619612,1401
0.0,62,0.89898,0.10102,5.203241951793414,0
0.05,62,0.88277,0.11713,5.612678712491123,10
0.1,62,0.8598,0.13933,6.207291208749898,87
0.15,62,0.82971,0.16645,7.090683404666276,384
0.2,62,0.7937,0.19127,8.57870709573224,1503
0.0,63,0.90146,0.09854,5.199451062591024,0
0.05,63,0.88669,0.11323,5.625433880183569,8
0.1,63,0.86136,0.1377,6.21420483737535,94
0.15,63,0.82989,0.16634,7.107184923763487,377
0.2,63,0.79423,0.19176,8.566109059805667,1401
0.0,64,0.90216,0.09784,5.235751663111742,0
0.05,64,0.88445,0.11547,5.650294338274409,8
0.1,64,0.86272,0.13654,6.22592318633082,74
0.15,64,0.83167,0.16436,7.118156053789051,397
0.2,64,0.79336,0.19225,8.615380601113083,1439
0.0,65,0.90483,0.09517,5.227496428114241,0
0.05,65,0.88791,0.11202,5.6584502330035855,7
0.1,65,0.86315,0.13597,6.2561633009549,88
0.15,65,0.82973,0.16656,7.160066880809447,371
0.2,65,0.7939,0.19191,8.622419753839104,1419
0.0,66,0.90203,0.09797,5.265170340673292,0
0.05,66,0.88557,0.11437,5.69172018152028,6
0.1,66,0.86224,0.13708,6.2756831771760355,68
0.15,66,0.83009,0.16601,7.180384980330269,390
0.2,66,0.7938,0.19214,8.654451100589641,1406
0.0,67,0.90549,0.09451,5.27112578685488,0
0.05,67,0.88714,0.11275,5.697737547256237,11
0.1,67,0.86261,0.13646,6.2987769864613306,93
0.15,67,0.83195,0.16398,7.197484106193667,407
0.2,67,0.79385,0.1921,8.689464239802344,1405
0.0,68,0.90578,0.09422,5.291439933405088,0
0.05,68,0.88736,0.11255,5.723640178696623,9
0.1,68,0.86302,0.13612,6.317567066624782,86
0.15,68,0.83127,0.16455,7.227352654831826,418
0.2,68,0.79357,0.19176,8.725279618681851,1467
0.0,69,0.90782,0.09218,5.295111508956168,0
0.05,69,0.88746,0.11248,5.740556091839472,6
0.1,69,0.86314,0.13612,6.340029884219065,74
0.15,69,0.83371,0.16236,7.2363622129052185,393
0.2,69,0.79382,0.19163,8.750108779136061,1455
0.0,70,0.90707,0.09293,5.32419329996001,0
0.05,70,0.8899,0.11006,5.750970083072116,4
0.1,70,0.86254,0.13652,6.3583718543141945,94
0.15,70,0.8352,0.16065,7.250882615030269,415
0.2,70,0.79441,0.19135,8.757578786303897,1424
0.0,71,0.90755,0.09245,5.333464596949312,0
0.05,71,0.88939,0.11053,5.771591302541827,8
0.1,71,0.86485,0.13446,6.37307744365923,69
0.15,71,0.83173,0.16425,7.291531834139337,402
0.2,71,0.79559,0.19036,8.773636646434117,1405
0.0,72,0.90734,0.09266,5.358612774206503,0
0.05,72,0.89037,0.10954,5.778770671593684,9
0.1,72,0.86544,0.13362,6.390212790531967,94
0.15,72,0.83252,0.1634,7.3077504138260965,408
0.2,72,0.79518,0.19054,8.819096038374557,1428
0.0,73,0.90778,0.09222,5.360139858813839,0
0.05,73,0.89085,0.10903,5.8004549839248005,12
0.1,73,0.8641,0.13509,6.409209515834242,81
0.15,73,0.83353,0.16239,7.338995671600234,408
0.2,73,0.79405,0.1917,8.843307165211794,1425
0.0,74,0.90823,0.09177,5.392354404370496,0
0.05,74,0.89033,0.10961,5.817225176004502,6
0.1,74,0.86327,0.13586,6.431491682696164,87
0.15,74,0.83408,0.16193,7.3481742412865465,399
0.2,74,0.79369,0.19124,8.889051532389521,1507
0.0,75,0.91007,0.08993,5.3955528429656665,0
0.05,75,0.89017,0.10978,5.833023437975255,5
0.1,75,0.86542,0.13378,6.438757786533341,80
0.15,75,0.83441,0.16181,7.362110874063664,378
0.2,75,0.79701,0.18961,8.847148287672102,1338
0.0,76,0.90931,0.09069,5.423332759170625,0
0.05,76,0.88929,0.11065,5.844597127003953,6
0.1,76,0.86657,0.13269,6.451881111794046,74
0.15,76,0.83313,0.16289,7.399037557589146,398
0.2,76,0.7956,0.18999,8.911521046641335,1441
0.0,77,0.90946,0.09054,5.422462196801458,0
0.05,77,0.89133,0.10866,5.864070630059783,1
0.1,77,0.8675,0.1316,6.469357794147106,90
0.15,77,0.83381,0.16229,7.415394639781193,390
0.2,77,0.7963,0.18957,8.916487442747258,1413
0.0,78,0.91059,0.08941,5.454087852333947,0
0.05,78,0.89146,0.10846,5.881045881193835,8
0.1,78,0.86697,0.1322,6.489230013428609,83
0.15,78,0.83386,0.16254,7.418957252381283,360
0.2,78,0.79579,0.18974,8.96297295243372,1447
0.0,79,0.91259,0.08741,5.447410583361221,0
0.05,79,0.8945,0.10542,5.884949101296067,8
0.1,79,0.86532,0.13388,6.516903584257995,80
0.15,79,0.83356,0.16236,7.457344962921797,408
0.2,79,0.79333,0.1925,8.997177346582733,1417
0.0,80,0.91235,0.08765,5.475836992430473,0
0.05,80,0.89183,0.10807,5.915857743719721,10
0.1,80,0.86659,0.13263,6.5298536263804134,78
0.15,80,0.83353,0.16256,7.469416112281903,391
0.2,80,0.79716,0.18874,8.984257896138153,1410
0.0,81,0.91389,0.08611,5.47344936976786,0
0.05,81,0.89149,0.10843,5.92808435666879,8
0.1,81,0.86829,0.13099,6.541496824299701,72
0.15,81,0.83496,0.1612,7.4864121802031605,384
0.2,81,0.79662,0.18856,9.019850052857937,1482
0.0,82,0.91265,0.08735,5.504174683376277,0
0.05,82,0.89685,0.10311,5.9321473385842,4
0.1,82,0.86771,0.13156,6.554928826490849,73
0.15,82,0.83371,0.16205,7.519635299555445,424
0.2,82,0.79613,0.18945,9.045818107004928,1442
0.0,83,0.91541,0.08459,5.4983922694655964,0
0.05,83,0.89392,0.10599,5.953883151332957,9
0.1,83,0.86722,0.13188,6.579675750244229,90
0.15,83,0.83377,0.16233,7.526713079957474,390
0.2,83,0.79505,0.19091,9.06565633333655,1404
0.0,84,0.91605,0.08395,5.525657333033352,0
0.05,84,0.89337,0.10657,5.973838391621342,6
0.1,84,0.87031,0.12885,6.581110875745595,84
0.15,84,0.83567,0.16056,7.5271560660974135,377
0.2,84,0.7949,0.19066,9.09728350347551,1444
0.0,85,0.9142,0.0858,5.530458774168442,0
0.05,85,0.89415,0.1058,5.982939151076793,5
0.1,85,0.86911,0.12994,6.608564029837748,95
0.15,85,0.83517,0.16133,7.551560711010399,350
0.2,85,0.79536,0.19018,9.108929883721599,1446
0.0,86,0.91518,0.08482,5.556007430036325,0
0.05,86,0.89518,0.10474,5.994209662287513,8
0.1,86,0.86788,0.1312,6.628673046117256,92
0.15,86,0.83611,0.15976,7.581940748399377,413
0.2,86,0.79487,0.18996,9.166534101036943,1517
0.0,87,0.91623,0.08377,5.554764076251356,0
0.05,87,0.89685,0.1031,6.00452088640838,5
0.1,87,0.86964,0.12938,6.643460936216102,98
0.15,87,0.834,0.16212,7.60866036560351,388
0.2,87,0.79568,0.18905,9.18059644602831,1527
0.0,88,0.91629,0.08371,5.576329848505918,0
0.05,88,0.89593,0.10399,6.021424256555907,8
0.1,88,0.86801,0.13111,6.664520170652233,88
0.15,88,0.83617,0.16017,7.60471636147244,366
0.2,88,0.794,0.19104,9.213354656702025,1496
0.0,89,0.9174,0.0826,5.577778136569036,0
0.05,89,0.89458,0.10534,6.041024730765234,8
0.1,89,0.86977,0.12921,6.67502817057398,102
0.15,89,0.83501,0.16072,7.636424810251752,427
0.2,89,0.79492,0.18998,9.227637409162078,1510
0.0,90,0.91535,0.08465,5.607443602774333,0
0.05,90,0.89686,0.103,6.04647035809197,14
0.1,90,0.86926,0.12995,6.679594541072183,79
0.15,90,0.83695,0.15911,7.6378006294839995,394
0.2,90,0.79677,0.18848,9.206675350666565,1475
0.0,91,0.91716,0.08284,5.611957147485458,0
0.05,91,0.89751,0.10242,6.052068600655824,7
0.1,91,0.87103,0.12815,6.690758231574022,82
0.15,91,0.83432,0.16143,7.684472971378386,425
0.2,91,0.79461,0.19038,9.271722725581213,1501
0.0,92,0.91765,0.08235,5.624234038386077,0
0.05,92,0.89633,0.10359,6.0769058444315,8
0.1,92,0.86959,0.12967,6.714429371908031,74
0.15,92,0.83701,0.15885,7.671296096526022,414
0.2,92,0.79539,0.18963,9.262763805289373,1498
0.0,93,0.91803,0.08197,5.628080481019517,0
0.05,93,0.89717,0.10276,6.096151042921427,7
0.1,93,0.87037,0.12887,6.7248122063755975,76
0.15,93,0.83631,0.15963,7.700301558028744,406
0.2,93,0.79642,0.18927,9.26585487714255,1431
0.0,94,0.91845,0.08155,5.649606367686965,0
0.05,94,0.89687,0.10305,6.104252230694753,8
0.1,94,0.86877,0.13037,6.756061533638513,86
0.15,94,0.83784,0.1584,7.68944995867218,376
0.2,94,0.79389,0.19093,9.339726491004711,1518
0.0,95,0.91934,0.08066,5.653378657200139,0
0.05,95,0.89798,0.10196,6.112269893217283,6
0.1,95,0.87003,0.12914,6.754455583095778,83
0.15,95,0.83643,0.1595,7.720167794052535,407
0.2,95,0.79586,0.18939,9.313888102048486,1475
0.0,96,0.92034,0.07966,5.669248588446531,0
0.05,96,0.89832,0.10156,6.130123007194342,12
0.1,96,0.87011,0.1292,6.771144120606921,69
0.15,96,0.83846,0.15717,7.733949096993717,437
0.2,96,0.79448,0.19103,9.350083871196464,1449
0.0,97,0.91932,0.08068,5.676147945290685,0
0.05,97,0.90034,0.09959,6.1331994943132635,7
0.1,97,0.87029,0.12878,6.791722878490196,93
0.15,97,0.83574,0.16038,7.775415253269032,388
0.2,97,0.79538,0.18937,9.373814671661563,1525
0.0,98,0.91926,0.08074,5.701735391798044,0
0.05,98,0.89915,0.10077,6.147849036234312,8
0.1,98,0.87107,0.12807,6.795327939896778,86
0.15,98,0.83691,0.15911,7.773046802023156,398
0.2,98,0.79988,0.18571,9.319590869175364,1441
0.0,99,0.9217,0.0783,5.697640520959797,0
0.05,99,0.90023,0.09966,6.161026198314485,11
0.1,99,0.87237,0.12686,6.808632618343538,77
0.15,99,0.83743,0.15861,7.7813380493559645,396
0.2,99,0.79557,0.18939,9.398088097306848,1504
0.0,100,0.92037,0.07963,5.721849995377609,0
0.05,100,0.90089,0.09901,6.177058488826976,10
0.1,100,0.87276,0.12631,6.81646085136768,93
0.15,100,0.83752,0.15843,7.801350307274964,405
0.2,100,0.79607,0.18896,9.412041713387657,1497
0.0,105,0.92328,0.07672,5.761593886595876,0
0.05,105,0.90148,0.09844,6.235554697905481,8
0.1,105,0.87282,0.12634,6.879997992620155,84
0.15,105,0.83948,0.15636,7.873154520964986,416
0.2,105,0.79776,0.18786,9.462071676482148,1438
0.0,110,0.92449,0.07551,5.820344514185282,0
0.05,110,0.90121,0.09871,6.288474288580237,8
0.1,110,0.87305,0.12614,6.949793745282475,81
0.15,110,0.8396,0.15655,7.935960461386807,385
0.2,110,0.79655,0.18788,9.590626595114307,1557
0.0,115,0.92775,0.07225,5.856796543790292,0
0.05,115,0.90463,0.09529,6.335464687417842,8
0.1,115,0.8736,0.12554,7.0154143730433,86
0.15,115,0.84025,0.15582,8.004542700773905,393
0.2,115,0.79704,0.18786,9.661826104306481,1510
0.0,120,0.92692,0.07308,5.9166820015894785,0
0.05,120,0.90477,0.09515,6.388017540031071,8
0.1,120,0.87529,0.12385,7.05678316100334,86
0.15,120,0.83986,0.1563,8.069450593308856,384
0.2,120,0.79885,0.18618,9.714559168752762,1497
0.0,125,0.93041,0.06959,5.9448730359538375,0
0.05,125,0.90564,0.0943,6.443904131824866,6
0.1,125,0.87583,0.12322,7.122271951848023,95
0.15,125,0.83912,0.15662,8.149221596281354,426
0.2,125,0.79692,0.18763,9.803004165357056,1545
0.0,130,0.93035,0.06965,6.000680675720901,0
0.05,130,0.9067,0.09323,6.477322692473481,7
0.1,130,0.87634,0.12275,7.1734836279017244,91
0.15,130,0.83879,0.15707,8.2109695674243,414
0.2,130,0.79947,0.18478,9.866252946682602,1575
0.0,135,0.93282,0.06718,6.032649462433405,0
0.05,135,0.90898,0.09094,6.516160689378372,8
0.1,135,0.87686,0.12244,7.219732582375076,70
0.15,135,0.84147,0.1543,8.24515391781821,423
0.2,135,0.79762,0.18642,9.943238472596553,1596
0.0,140,0.93313,0.06687,6.076875425663185,0
0.05,140,0.91026,0.08967,6.567266521799815,7
0.1,140,0.87606,0.123,7.2719369289041556,94
0.15,140,0.84185,0.15423,8.291359418424268,392
0.2,140,0.80044,0.18309,9.999424800423423,1647
0.0,145,0.93418,0.06582,6.1089050993914045,0
0.05,145,0.90896,0.09096,6.617671761020413,8
