probPopping,threshold,numChoices,share1,share2,time,noResolution,startingContents,increaseRates
0,33,2,0.92505,0.07495,3.526633756764499,0,"(1, 1)","((3,), (1,))"
0,33,2,0.94411,0.05589,3.027678273866758,0,"(1, 1)","((4,), (1,))"
0,34,2,0.8666,0.1334,4.5293509640742755,0,"(1, 1)","((2,), (1,))"
0,34,2,0.92711,0.07289,3.5346344372551934,0,"(1, 1)","((3,), (1,))"
0,34,2,0.94418,0.05582,3.0903680237363385,0,"(1, 1)","((4,), (1,))"
0,35,2,0.86996,0.13004,4.533283564208853,0,"(1, 1)","((2,), (1,))"
0,35,2,0.92816,0.07184,3.587437636661658,0,"(1, 1)","((3,), (1,))"
0,35,2,0.94612,0.05388,3.0913959480606246,0,"(1, 1)","((4,), (1,))"
0,36,2,0.87134,0.12866,4.586244392302601,0,"(1, 1)","((2,), (1,))"
0,36,2,0.92962,0.07038,3.5925964845560516,0,"(1, 1)","((3,), (1,))"
0,36,2,0.94745,0.05255,3.0909356825638645,0,"(1, 1)","((4,), (1,))"
0,37,2,0.8748,0.1252,4.596873547845707,0,"(1, 1)","((2,), (1,))"
0,37,2,0.93149,0.06851,3.599311799011434,0,"(1, 1)","((3,), (1,))"
0,37,2,0.95024,0.04976,3.097552472874863,0,"(1, 1)","((4,), (1,))"
0,38,2,0.8725,0.1275,4.654293213615781,0,"(1, 1)","((2,), (1,))"
0,38,2,0.93171,0.06829,3.6512680102662833,0,"(1, 1)","((3,), (1,))"
0,38,2,0.94865,0.05135,3.153129934134573,0,"(1, 1)","((4,), (1,))"
0,39,2,0.87774,0.12226,4.657473686316652,0,"(1, 1)","((2,), (1,))"
0,39,2,0.93199,0.06801,3.658609723260471,0,"(1, 1)","((3,), (1,))"
0,39,2,0.9499,0.0501,3.1538582894995146,0,"(1, 1)","((4,), (1,))"
0,40,2,0.87663,0.12337,4.714535450112579,0,"(1, 1)","((2,), (1,))"
0,40,2,0.93446,0.06554,3.656818077337733,0,"(1, 1)","((3,), (1,))"
0,40,2,0.95203,0.04797,3.157846610213083,0,"(1, 1)","((4,), (1,))"
0,41,2,0.88037,0.11963,4.716144919289351,0,"(1, 1)","((2,), (1,))"
0,41,2,0.93543,0.06457,3.7045775242299044,0,"(1, 1)","((3,), (1,))"
0,41,2,0.95316,0.04684,3.1581840974156576,0,"(1, 1)","((4,), (1,))"
0,42,2,0.88037,0.11963,4.765224551001683,0,"(1, 1)","((2,), (1,))"
0,42,2,0.9348,0.0652,3.7106033594330086,0,"(1, 1)","((3,), (1,))"
0,42,2,0.95142,0.04858,3.2103766392051267,0,"(1, 1)","((4,), (1,))"
0,43,2,0.88191,0.11809,4.771041961504167,0,"(1, 1)","((2,), (1,))"
