probPopping,threshold,numChoices,share1,share2,time,noResolution,startingContents,increaseRates
0,74,2,0.61486,0.38514,2.7925619062301656,0,"(1, 1)","((4,), (3,))"
0,75,2,0.96959,0.03041,3.5164317925841955,0,"(1, 1)","((4,), (1,))"
0,75,2,0.79025,0.20975,3.15496576583941,0,"(1, 1)","((4,), (2,))"
0,75,2,0.6164,0.3836,2.792256136010813,0,"(1, 1)","((4,), (3,))"
0,76,2,0.96998,0.03002,3.5214546131036126,0,"(1, 1)","((4,), (1,))"
0,76,2,0.7902,0.2098,3.164942287141081,0,"(1, 1)","((4,), (2,))"
0,76,2,0.61611,0.38389,2.7925352097061626,0,"(1, 1)","((4,), (3,))"
0,77,2,0.97076,0.02924,3.5200036335995595,0,"(1, 1)","((4,), (1,))"
0,77,2,0.79165,0.20835,3.1650558022143085,0,"(1, 1)","((4,), (2,))"
0,77,2,0.61975,0.38025,2.8033109951038524,0,"(1, 1)","((4,), (3,))"
0,78,2,0.96998,0.03002,3.5474382141971432,0,"(1, 1)","((4,), (1,))"
0,78,2,0.79121,0.20879,3.1891629194721567,0,"(1, 1)","((4,), (2,))"
0,78,2,0.61904,0.38096,2.8160603027594013,0,"(1, 1)","((4,), (3,))"
0,79,2,0.97096,0.02904,3.5376118496960824,0,"(1, 1)","((4,), (1,))"
0,79,2,0.79309,0.20691,3.1844716070470676,0,"(1, 1)","((4,), (2,))"
0,79,2,0.61451,0.38549,2.8176175425968126,0,"(1, 1)","((4,), (3,))"
0,80,2,0.97065,0.02935,3.5470364409522803,0,"(1, 1)","((4,), (1,))"
0,80,2,0.79214,0.20786,3.198444408287297,0,"(1, 1)","((4,), (2,))"
0,80,2,0.62035,0.37965,2.826641035510057,0,"(1, 1)","((4,), (3,))"
0,81,2,0.971,0.029,3.5482170066341077,0,"(1, 1)","((4,), (1,))"
0,81,2,0.79435,0.20565,3.1933728744984355,0,"(1, 1)","((4,), (2,))"
0,81,2,0.62094,0.37906,2.8277029045440925,0,"(1, 1)","((4,), (3,))"
0,82,2,0.97121,0.02879,3.5765884315943945,0,"(1, 1)","((4,), (1,))"
0,82,2,0.79412,0.20588,3.2157935557597113,0,"(1, 1)","((4,), (2,))"
0,82,2,0.61578,0.38422,2.843025712841404,0,"(1, 1)","((4,), (3,))"
0,83,2,0.97083,0.02917,3.577725321399428,0,"(1, 1)","((4,), (1,))"
0,83,2,0.79377,0.20623,3.220120585621873,0,"(1, 1)","((4,), (2,))"
0,83,2,0.61997,0.38003,2.852501368740625,0,"(1, 1)","((4,), (3,))"
0,84,2,0.97227,0.02773,3.5754857028988947,0,"(1, 1)","((4,), (1,))"
0,84,2,0.79707,0.20293,3.222669720915016,0,"(1, 1)","((4,), (2,))"
0,84,2,0.61976,0.38024,2.852214077024566,0,"(1, 1)","((4,), (3,))"
0,85,2,0.972,0.028,3.583795380630621,0,"(1, 1)","((4,), (1,))"
0,85,2,0.79726,0.20274,3.2230082843377774,0,"(1, 1)","((4,), (2,))"
0,85,2,0.62022,0.37978,2.853093580487393,0,"(1, 1)","((4,), (3,))"
0,86,2,0.97124,0.02876,3.6051846698860324,0,"(1, 1)","((4,), (1,))"
0,86,2,0.79602,0.20398,3.2471026385612234,0,"(1, 1)","((4,), (2,))"
0,86,2,0.62132,0.37868,2.874816944153033,0,"(1, 1)","((4,), (3,))"
0,87,2,0.97265,0.02735,3.5952787341304395,0,"(1, 1)","((4,), (1,))"
0,87,2,0.7991,0.2009,3.239933471852403,0,"(1, 1)","((4,), (2,))"
0,87,2,0.62059,0.37941,2.8750671579002747,0,"(1, 1)","((4,), (3,))"
0,88,2,0.97243,0.02757,3.6041981125320213,0,"(1, 1)","((4,), (1,))"
0,88,2,0.79929,0.20071,3.2511045419944615,0,"(1, 1)","((4,), (2,))"
0,88,2,0.61857,0.38143,2.8760345661085607,0,"(1, 1)","((4,), (3,))"
0,89,2,0.97461,0.02539,3.5969385102854634,0,"(1, 1)","((4,), (1,))"
0,89,2,0.79882,0.20118,3.252705376054213,0,"(1, 1)","((4,), (2,))"
0,89,2,0.62359,0.37641,2.8846300199386254,0,"(1, 1)","((4,), (3,))"
0,90,2,0.97318,0.02682,3.6243292517622194,0,"(1, 1)","((4,), (1,))"
0,90,2,0.79874,0.20126,3.2713383659820967,0,"(1, 1)","((4,), (2,))"
0,90,2,0.62097,0.37903,2.8972101265344508,0,"(1, 1)","((4,), (3,))"
0,91,2,0.974,0.026,3.620510743318759,0,"(1, 1)","((4,), (1,))"
0,91,2,0.7984,0.2016,3.272482191742154,0,"(1, 1)","((4,), (2,))"
0,91,2,0.62072,0.37928,2.898048993903894,0,"(1, 1)","((4,), (3,))"
0,92,2,0.97364,0.02636,3.623370369125628,0,"(1, 1)","((4,), (1,))"
0,92,2,0.80184,0.19816,3.276065159185667,0,"(1, 1)","((4,), (2,))"
0,92,2,0.62484,0.37516,2.9062784947848415,0,"(1, 1)","((4,), (3,))"
0,93,2,0.97442,0.02558,3.620637144855329,0,"(1, 1)","((4,), (1,))"
0,93,2,0.80087,0.19913,3.2743320673161955,0,"(1, 1)","((4,), (2,))"
0,93,2,0.62191,0.37809,2.9065688332762303,0,"(1, 1)","((4,), (3,))"
0,94,2,0.97339,0.02661,3.647852221663219,0,"(1, 1)","((4,), (1,))"
0,94,2,0.80073,0.19927,3.300175249264493,0,"(1, 1)","((4,), (2,))"
0,94,2,0.62344,0.37656,2.9174990337647415,0,"(1, 1)","((4,), (3,))"
0,95,2,0.97597,0.02403,3.649028829504251,0,"(1, 1)","((4,), (1,))"
0,95,2,0.80154,0.19846,3.3004900290530164,0,"(1, 1)","((4,), (2,))"
0,95,2,0.62552,0.37448,2.9270972595204086,0,"(1, 1)","((4,), (3,))"
0,96,2,0.9747,0.0253,3.6491278701886105,0,"(1, 1)","((4,), (1,))"
0,96,2,0.80397,0.19603,3.302554162046349,0,"(1, 1)","((4,), (2,))"
0,96,2,0.62171,0.37829,2.928125586770792,0,"(1, 1)","((4,), (3,))"
0,97,2,0.97433,0.02567,3.6489672867584875,0,"(1, 1)","((4,), (1,))"
0,97,2,0.80142,0.19858,3.3062538328343747,0,"(1, 1)","((4,), (2,))"
0,97,2,0.62463,0.37537,2.9271213969232743,0,"(1, 1)","((4,), (3,))"
0,98,2,0.97544,0.02456,3.664258206222202,0,"(1, 1)","((4,), (1,))"
0,98,2,0.8038,0.1962,3.3239473737127683,0,"(1, 1)","((4,), (2,))"
0,98,2,0.62447,0.37553,2.9484989941718784,0,"(1, 1)","((4,), (3,))"
0,99,2,0.97511,0.02489,3.6684285720349754,0,"(1, 1)","((4,), (1,))"
0,99,2,0.80439,0.19561,3.322999404383645,0,"(1, 1)","((4,), (2,))"
0,99,2,0.62542,0.37458,2.947458714752989,0,"(1, 1)","((4,), (3,))"
0,100,2,0.97533,0.02467,3.6681386275012193,0,"(1, 1)","((4,), (1,))"
0,100,2,0.80657,0.19343,3.3239413451107755,0,"(1, 1)","((4,), (2,))"
0,100,2,0.6252,0.3748,2.9474442110323347,0,"(1, 1)","((4,), (3,))"
0,101,2,0.97545,0.02455,3.674554585294064,0,"(1, 1)","((4,), (1,))"
0,101,2,0.80324,0.19676,3.3317903453389723,0,"(1, 1)","((4,), (2,))"
0,101,2,0.6281,0.3719,2.954989595624017,0,"(1, 1)","((4,), (3,))"
0,102,2,0.97596,0.02404,3.6876514536457123,0,"(1, 1)","((4,), (1,))"
0,102,2,0.80558,0.19442,3.3509262751845763,0,"(1, 1)","((4,), (2,))"
0,102,2,0.62395,0.37605,2.968125078201844,0,"(1, 1)","((4,), (3,))"
0,103,2,0.97558,0.02442,3.691978123514843,0,"(1, 1)","((4,), (1,))"
0,103,2,0.80384,0.19616,3.3496126563843283,0,"(1, 1)","((4,), (2,))"
0,103,2,0.62425,0.37575,2.968003912647256,0,"(1, 1)","((4,), (3,))"
0,104,2,0.97629,0.02371,3.692502568354785,0,"(1, 1)","((4,), (1,))"
0,104,2,0.80717,0.19283,3.3498196157173825,0,"(1, 1)","((4,), (2,))"
0,104,2,0.63016,0.36984,2.9741996613578867,0,"(1, 1)","((4,), (3,))"
0,105,2,0.97618,0.02382,3.6917797358851896,0,"(1, 1)","((4,), (1,))"
0,105,2,0.80788,0.19212,3.3486372367315926,0,"(1, 1)","((4,), (2,))"
0,105,2,0.62553,0.37447,2.9751603313641217,0,"(1, 1)","((4,), (3,))"
0,106,2,0.97582,0.02418,3.713331675004193,0,"(1, 1)","((4,), (1,))"
0,106,2,0.80579,0.19421,3.372573402511022,0,"(1, 1)","((4,), (2,))"
0,106,2,0.62591,0.37409,2.9863613720201814,0,"(1, 1)","((4,), (3,))"
0,107,2,0.97606,0.02394,3.7111052901469876,0,"(1, 1)","((4,), (1,))"
0,107,2,0.80749,0.19251,3.3712378725994694,0,"(1, 1)","((4,), (2,))"
0,107,2,0.62862,0.37138,2.994601698092386,0,"(1, 1)","((4,), (3,))"
0,108,2,0.97703,0.02297,3.709326351925188,0,"(1, 1)","((4,), (1,))"
0,108,2,0.80835,0.19165,3.3759310812905063,0,"(1, 1)","((4,), (2,))"
