probPopping,threshold,numChoices,share1,share2,time,noResolution,startingContents,increaseRates,discoveryRate,discoveryRateOptimal,recruitmentRate
1,40,2,0.1437,0.8563,161.98893481251451,0,"(0, 0)","((2,), (1,))",0.5,0.1,0.5
1,41,2,0.13818,0.86182,163.12750960703949,0,"(0, 0)","((2,), (1,))",0.5,0.1,0.5
1,42,2,0.13555,0.86445,163.6545516346837,0,"(0, 0)","((2,), (1,))",0.5,0.1,0.5
1,43,2,0.13271,0.86729,163.43236254641297,0,"(0, 0)","((2,), (1,))",0.5,0.1,0.5
1,44,2,0.13014,0.86986,164.559358126942,0,"(0, 0)","((2,), (1,))",0.5,0.1,0.5
1,45,2,0.12388,0.87612,165.0957852947087,0,"(0, 0)","((2,), (1,))",0.5,0.1,0.5
1,46,2,0.12224,0.87776,165.3278796436286,0,"(0, 0)","((2,), (1,))",0.5,0.1,0.5
1,47,2,0.11813,0.88187,165.75039631776843,0,"(0, 0)","((2,), (1,))",0.5,0.1,0.5
1,48,2,0.11533,0.88467,166.3573829976404,0,"(0, 0)","((2,), (1,))",0.5,0.1,0.5
1,49,2,0.11262,0.88738,166.6345694182878,0,"(0, 0)","((2,), (1,))",0.5,0.1,0.5
1,50,2,0.10737,0.89263,166.67165877410295,0,"(0, 0)","((2,), (1,))",0.5,0.1,0.5
1,51,2,0.10456,0.89544,167.49613038151057,0,"(0, 0)","((2,), (1,))",0.5,0.1,0.5
1,52,2,0.10339,0.89661,168.10441806062425,0,"(0, 0)","((2,), (1,))",0.5,0.1,0.5
1,53,2,0.09875,0.90125,167.22996770378165,0,"(0, 0)","((2,), (1,))",0.5,0.1,0.5
1,54,2,0.0971,0.9029,167.32221441278645,0,"(0, 0)","((2,), (1,))",0.5,0.1,0.5
1,55,2,0.09326,0.90674,167.98842332193075,0,"(0, 0)","((2,), (1,))",0.5,0.1,0.5
1,56,2,0.09103,0.90897,167.63071118686798,0,"(0, 0)","((2,), (1,))",0.5,0.1,0.5
1,57,2,0.08854,0.91146,168.5116103998028,0,"(0, 0)","((2,), (1,))",0.5,0.1,0.5
1,58,2,0.0878,0.9122,169.35840396147094,0,"(0, 0)","((2,), (1,))",0.5,0.1,0.5
1,59,2,0.083,0.917,168.51369402314052,0,"(0, 0)","((2,), (1,))",0.5,0.1,0.5
1,60,2,0.08235,0.91765,169.54055656653992,0,"(0, 0)","((2,), (1,))",0.5,0.1,0.5
1,61,2,0.07838,0.92162,169.08961233696624,0,"(0, 0)","((2,), (1,))",0.5,0.1,0.5
1,62,2,0.07787,0.92213,170.3047181529871,0,"(0, 0)","((2,), (1,))",0.5,0.1,0.5
1,63,2,0.07527,0.92473,170.01563545907217,0,"(0, 0)","((2,), (1,))",0.5,0.1,0.5
1,64,2,0.07504,0.92496,170.10601309928455,0,"(0, 0)","((2,), (1,))",0.5,0.1,0.5
1,65,2,0.07137,0.92863,170.354305238826,0,"(0, 0)","((2,), (1,))",0.5,0.1,0.5
1,66,2,0.06768,0.93232,170.26481158905844,0,"(0, 0)","((2,), (1,))",0.5,0.1,0.5
1,67,2,0.06682,0.93318,171.48239349512417,0,"(0, 0)","((2,), (1,))",0.5,0.1,0.5
1,68,2,0.0643,0.9357,170.24944800331036,0,"(0, 0)","((2,), (1,))",0.5,0.1,0.5
1,69,2,0.06375,0.93625,171.22049071994323,0,"(0, 0)","((2,), (1,))",0.5,0.1,0.5
1,70,2,0.06179,0.93821,170.97502751615454,0,"(0, 0)","((2,), (1,))",0.5,0.1,0.5
1,71,2,0.05951,0.94049,171.6671030959299,0,"(0, 0)","((2,), (1,))",0.5,0.1,0.5
1,72,2,0.0582,0.9418,171.46405698073474,0,"(0, 0)","((2,), (1,))",0.5,0.1,0.5
1,73,2,0.05578,0.94422,171.68704471086775,0,"(0, 0)","((2,), (1,))",0.5,0.1,0.5
1,74,2,0.05534,0.94466,171.91455404388,0,"(0, 0)","((2,), (1,))",0.5,0.1,0.5
1,75,2,0.05241,0.94759,171.77249146814563,0,"(0, 0)","((2,), (1,))",0.5,0.1,0.5
